time,joint,pos_x,pos_y,poz_z,frame
8.660,ShoulderLeft,-0.330,1.302,1.807,59
8.660,ElbowLeft,-0.372,1.044,1.758,59
8.660,WristLeft,-0.365,0.815,1.643,59
8.660,HandLeft,-0.357,0.753,1.616,59
8.660,ShoulderRight,0.041,1.299,1.862,59
8.660,ElbowRight,0.084,1.050,1.807,59
8.660,WristRight,0.083,0.796,1.662,59
8.660,HandRight,0.075,0.747,1.636,59
8.660,HipLeft,-0.209,0.770,1.655,59
8.660,KneeLeft,-0.210,0.372,1.604,59
8.660,AnkleLeft,-0.217,-0.078,1.623,59
8.660,FootLeft,-0.198,-0.084,1.482,59
8.660,HipRight,-0.038,0.765,1.684,59
8.660,KneeRight,-0.070,0.372,1.615,59
8.660,AnkleRight,-0.098,-0.083,1.605,59
8.660,FootRight,-0.083,-0.080,1.460,59
8.823,SpineBase,-0.126,0.761,1.712,60
8.823,SpineMid,-0.133,1.110,1.787,60
8.823,Neck,-0.139,1.441,1.846,60
8.823,Head,-0.146,1.602,1.891,60
8.823,ShoulderLeft,-0.329,1.302,1.808,60
8.823,ElbowLeft,-0.372,1.044,1.759,60
8.823,WristLeft,-0.365,0.815,1.644,60
8.823,HandLeft,-0.357,0.753,1.616,60
8.823,ShoulderRight,0.041,1.299,1.862,60
8.823,ElbowRight,0.084,1.050,1.808,60
8.823,WristRight,0.083,0.796,1.663,60
8.823,HandRight,0.075,0.747,1.636,60
8.823,HipLeft,-0.209,0.770,1.656,60
8.823,KneeLeft,-0.210,0.371,1.605,60
8.823,AnkleLeft,-0.217,-0.078,1.623,60
8.823,FootLeft,-0.198,-0.084,1.481,60
8.823,HipRight,-0.038,0.765,1.685,60
8.823,KneeRight,-0.070,0.371,1.616,60
8.823,AnkleRight,-0.098,-0.083,1.605,60
8.823,FootRight,-0.084,-0.080,1.460,60
8.980,SpineBase,-0.126,0.761,1.713,61
8.980,SpineMid,-0.133,1.110,1.788,61
8.980,Neck,-0.139,1.441,1.847,61
8.980,Head,-0.146,1.602,1.893,61
8.980,ShoulderLeft,-0.329,1.301,1.809,61
8.980,ElbowLeft,-0.372,1.044,1.759,61
8.980,WristLeft,-0.365,0.815,1.644,61
8.980,HandLeft,-0.357,0.753,1.617,61
8.980,ShoulderRight,0.041,1.299,1.863,61
8.980,ElbowRight,0.084,1.050,1.808,61
8.980,WristRight,0.083,0.796,1.663,61
8.980,HandRight,0.075,0.747,1.636,61
8.980,HipLeft,-0.209,0.770,1.656,61
8.980,KneeLeft,-0.210,0.371,1.605,61
8.980,AnkleLeft,-0.218,-0.078,1.623,61
8.980,FootLeft,-0.199,-0.084,1.481,61
8.980,HipRight,-0.038,0.765,1.685,61
8.980,KneeRight,-0.070,0.371,1.616,61
8.980,AnkleRight,-0.098,-0.083,1.605,61
8.980,FootRight,-0.084,-0.080,1.460,61
9.128,SpineBase,-0.126,0.761,1.713,62
9.128,SpineMid,-0.133,1.110,1.788,62
9.128,Neck,-0.139,1.441,1.847,62
9.128,Head,-0.146,1.602,1.894,62
9.128,ShoulderLeft,-0.329,1.301,1.809,62
9.128,ElbowLeft,-0.372,1.043,1.760,62
9.128,WristLeft,-0.365,0.814,1.644,62
9.128,HandLeft,-0.357,0.753,1.617,62
9.128,ShoulderRight,0.041,1.299,1.862,62
9.128,ElbowRight,0.084,1.050,1.808,62
9.128,WristRight,0.083,0.796,1.663,62
9.128,HandRight,0.075,0.747,1.635,62
9.128,HipLeft,-0.208,0.769,1.657,62
9.128,KneeLeft,-0.210,0.371,1.605,62
9.128,AnkleLeft,-0.218,-0.078,1.623,62
9.128,FootLeft,-0.199,-0.084,1.481,62
9.128,HipRight,-0.037,0.765,1.685,62
9.128,KneeRight,-0.070,0.371,1.616,62
9.128,AnkleRight,-0.098,-0.083,1.605,62
9.128,FootRight,-0.084,-0.080,1.459,62
9.272,SpineBase,-0.126,0.761,1.713,63
9.272,SpineMid,-0.133,1.110,1.788,63
9.272,Neck,-0.139,1.441,1.847,63
9.272,Head,-0.146,1.602,1.894,63
9.272,ShoulderLeft,-0.329,1.301,1.810,63
9.272,ElbowLeft,-0.372,1.043,1.760,63
9.272,WristLeft,-0.365,0.814,1.644,63
9.272,HandLeft,-0.357,0.753,1.617,63
9.272,ShoulderRight,0.041,1.299,1.860,63
9.272,ElbowRight,0.084,1.050,1.808,63
9.272,WristRight,0.083,0.796,1.662,63
9.272,HandRight,0.075,0.747,1.633,63
9.272,HipLeft,-0.209,0.769,1.657,63
9.272,KneeLeft,-0.210,0.371,1.605,63
9.272,AnkleLeft,-0.218,-0.079,1.623,63
9.272,FootLeft,-0.199,-0.084,1.480,63
9.272,HipRight,-0.038,0.765,1.685,63
9.272,KneeRight,-0.070,0.371,1.616,63
9.272,AnkleRight,-0.098,-0.083,1.604,63
9.272,FootRight,-0.083,-0.080,1.459,63
9.425,SpineBase,-0.126,0.761,1.712,64
9.425,SpineMid,-0.133,1.110,1.787,64
9.425,Neck,-0.139,1.442,1.845,64
9.425,Head,-0.146,1.602,1.894,64
9.425,ShoulderLeft,-0.329,1.302,1.809,64
9.425,ElbowLeft,-0.372,1.043,1.760,64
9.425,WristLeft,-0.365,0.814,1.644,64
9.425,HandLeft,-0.357,0.753,1.616,64
9.425,ShoulderRight,0.042,1.300,1.857,64
9.425,ElbowRight,0.085,1.050,1.807,64
9.425,WristRight,0.083,0.796,1.661,64
9.425,HandRight,0.075,0.748,1.631,64
9.425,HipLeft,-0.209,0.769,1.657,64
9.425,KneeLeft,-0.210,0.371,1.606,64
9.425,AnkleLeft,-0.218,-0.079,1.622,64
9.425,FootLeft,-0.200,-0.084,1.480,64
9.425,HipRight,-0.038,0.764,1.684,64
9.425,KneeRight,-0.070,0.371,1.616,64
9.425,AnkleRight,-0.098,-0.083,1.604,64
9.425,FootRight,-0.083,-0.080,1.459,64
9.580,SpineBase,-0.127,0.761,1.711,65
9.580,SpineMid,-0.133,1.111,1.785,65
9.580,Neck,-0.138,1.442,1.842,65
9.580,Head,-0.146,1.602,1.893,65
9.580,ShoulderLeft,-0.329,1.302,1.808,65
9.580,ElbowLeft,-0.372,1.043,1.759,65
9.580,WristLeft,-0.364,0.813,1.643,65
9.580,HandLeft,-0.357,0.753,1.614,65
9.580,ShoulderRight,0.042,1.300,1.854,65
9.580,ElbowRight,0.085,1.050,1.805,65
9.580,WristRight,0.083,0.796,1.659,65
9.580,HandRight,0.075,0.748,1.628,65
9.580,HipLeft,-0.209,0.769,1.655,65
9.580,KneeLeft,-0.210,0.370,1.606,65
9.580,AnkleLeft,-0.219,-0.079,1.622,65
9.580,FootLeft,-0.200,-0.084,1.480,65
9.580,HipRight,-0.038,0.765,1.682,65
9.580,KneeRight,-0.070,0.371,1.616,65
9.580,AnkleRight,-0.098,-0.083,1.604,65
9.580,FootRight,-0.083,-0.080,1.458,65
9.730,SpineBase,-0.127,0.761,1.708,66
9.730,SpineMid,-0.133,1.111,1.782,66
9.730,Neck,-0.137,1.443,1.838,66
9.730,Head,-0.146,1.603,1.891,66
9.730,ShoulderLeft,-0.328,1.303,1.805,66
9.730,ElbowLeft,-0.372,1.043,1.756,66
9.730,WristLeft,-0.363,0.812,1.640,66
9.730,HandLeft,-0.356,0.753,1.609,66
9.730,ShoulderRight,0.043,1.301,1.850,66
9.730,ElbowRight,0.085,1.051,1.802,66
9.730,WristRight,0.083,0.797,1.657,66
9.730,HandRight,0.076,0.749,1.625,66
9.730,HipLeft,-0.210,0.770,1.652,66
9.730,KneeLeft,-0.210,0.370,1.605,66
9.730,AnkleLeft,-0.219,-0.079,1.622,66
9.730,FootLeft,-0.201,-0.084,1.479,66
9.730,HipRight,-0.038,0.765,1.680,66
9.730,KneeRight,-0.070,0.371,1.616,66
9.730,AnkleRight,-0.098,-0.083,1.604,66
9.730,FootRight,-0.084,-0.080,1.458,66
9.883,SpineBase,-0.127,0.762,1.705,67
9.883,SpineMid,-0.132,1.112,1.778,67
9.883,Neck,-0.136,1.444,1.833,67
9.883,Head,-0.145,1.603,1.888,67
9.883,ShoulderLeft,-0.327,1.304,1.801,67
9.883,ElbowLeft,-0.371,1.043,1.752,67
9.883,WristLeft,-0.362,0.811,1.634,67
9.883,HandLeft,-0.355,0.754,1.603,67
9.883,ShoulderRight,0.044,1.302,1.846,67
9.883,ElbowRight,0.086,1.051,1.800,67
9.883,WristRight,0.084,0.797,1.654,67
9.883,HandRight,0.076,0.749,1.622,67
9.883,HipLeft,-0.210,0.770,1.649,67
9.883,KneeLeft,-0.210,0.370,1.605,67
9.883,AnkleLeft,-0.219,-0.079,1.622,67
9.883,FootLeft,-0.201,-0.084,1.479,67
9.883,HipRight,-0.038,0.765,1.676,67
9.883,KneeRight,-0.070,0.371,1.615,67
9.883,AnkleRight,-0.098,-0.083,1.603,67
9.883,FootRight,-0.084,-0.080,1.458,67
10.038,SpineBase,-0.127,0.762,1.701,68
10.038,SpineMid,-0.132,1.112,1.773,68
10.038,Neck,-0.135,1.444,1.829,68
10.038,Head,-0.145,1.604,1.884,68
10.038,ShoulderLeft,-0.326,1.304,1.798,68
10.038,ElbowLeft,-0.370,1.044,1.746,68
10.038,WristLeft,-0.360,0.810,1.628,68
10.038,HandLeft,-0.353,0.755,1.597,68
10.038,ShoulderRight,0.044,1.302,1.842,68
10.038,ElbowRight,0.087,1.051,1.797,68
10.038,WristRight,0.084,0.798,1.651,68
10.038,HandRight,0.077,0.749,1.619,68
10.038,HipLeft,-0.210,0.771,1.645,68
10.038,KneeLeft,-0.209,0.370,1.604,68
10.038,AnkleLeft,-0.219,-0.078,1.622,68
10.038,FootLeft,-0.201,-0.084,1.479,68
10.038,HipRight,-0.038,0.765,1.673,68
10.038,KneeRight,-0.070,0.371,1.614,68
10.038,AnkleRight,-0.098,-0.083,1.603,68
10.038,FootRight,-0.083,-0.080,1.458,68
10.196,SpineBase,-0.126,0.762,1.697,69
10.196,SpineMid,-0.131,1.113,1.769,69
10.196,Neck,-0.134,1.445,1.823,69
10.196,Head,-0.144,1.604,1.879,69
10.196,ShoulderLeft,-0.325,1.305,1.793,69
10.196,ElbowLeft,-0.368,1.044,1.740,69
10.196,WristLeft,-0.358,0.810,1.622,69
10.196,HandLeft,-0.351,0.756,1.591,69
10.196,ShoulderRight,0.045,1.303,1.839,69
10.196,ElbowRight,0.087,1.051,1.794,69
10.196,WristRight,0.085,0.799,1.649,69
10.196,HandRight,0.078,0.749,1.616,69
10.196,HipLeft,-0.209,0.771,1.641,69
10.196,KneeLeft,-0.209,0.370,1.603,69
10.196,AnkleLeft,-0.219,-0.078,1.622,69
10.196,FootLeft,-0.201,-0.084,1.479,69
10.196,HipRight,-0.037,0.766,1.669,69
10.196,KneeRight,-0.070,0.371,1.613,69
10.196,AnkleRight,-0.098,-0.083,1.604,69
10.196,FootRight,-0.084,-0.080,1.458,69
10.349,SpineBase,-0.126,0.763,1.694,70
10.349,SpineMid,-0.130,1.113,1.765,70
10.349,Neck,-0.133,1.446,1.819,70
10.349,Head,-0.142,1.605,1.874,70
10.349,ShoulderLeft,-0.325,1.305,1.788,70
10.349,ElbowLeft,-0.367,1.046,1.733,70
10.349,WristLeft,-0.356,0.811,1.616,70
10.349,HandLeft,-0.348,0.757,1.584,70
10.349,ShoulderRight,0.046,1.303,1.836,70
10.349,ElbowRight,0.088,1.051,1.791,70
10.349,WristRight,0.086,0.800,1.646,70
10.349,HandRight,0.079,0.750,1.614,70
10.349,HipLeft,-0.209,0.771,1.637,70
10.349,KneeLeft,-0.208,0.371,1.602,70
10.349,AnkleLeft,-0.219,-0.078,1.622,70
10.349,FootLeft,-0.201,-0.085,1.479,70
10.349,HipRight,-0.037,0.766,1.666,70
10.349,KneeRight,-0.069,0.372,1.612,70
10.349,AnkleRight,-0.098,-0.082,1.604,70
10.349,FootRight,-0.084,-0.080,1.458,70
10.498,SpineBase,-0.125,0.763,1.690,71
10.498,SpineMid,-0.129,1.114,1.761,71
10.498,Neck,-0.132,1.446,1.815,71
10.498,Head,-0.141,1.606,1.869,71
10.498,ShoulderLeft,-0.323,1.306,1.782,71
10.498,ElbowLeft,-0.365,1.047,1.727,71
10.498,WristLeft,-0.354,0.812,1.610,71
10.498,HandLeft,-0.346,0.758,1.577,71
10.498,ShoulderRight,0.047,1.304,1.833,71
10.498,ElbowRight,0.089,1.052,1.789,71
10.498,WristRight,0.087,0.801,1.644,71
10.498,HandRight,0.080,0.750,1.610,71
10.498,HipLeft,-0.208,0.772,1.633,71
10.498,KneeLeft,-0.208,0.371,1.601,71
10.498,AnkleLeft,-0.219,-0.077,1.622,71
10.498,FootLeft,-0.201,-0.085,1.480,71
10.498,HipRight,-0.036,0.767,1.663,71
10.498,KneeRight,-0.068,0.373,1.611,71
10.498,AnkleRight,-0.099,-0.082,1.604,71
10.498,FootRight,-0.086,-0.081,1.459,71
10.639,SpineBase,-0.124,0.764,1.687,72
10.639,SpineMid,-0.128,1.114,1.757,72
10.639,Neck,-0.131,1.447,1.811,72
10.639,Head,-0.140,1.606,1.864,72
10.639,ShoulderLeft,-0.322,1.307,1.775,72
10.639,ElbowLeft,-0.364,1.048,1.722,72
10.639,WristLeft,-0.353,0.813,1.604,72
10.639,HandLeft,-0.345,0.759,1.572,72
10.639,ShoulderRight,0.047,1.304,1.830,72
10.639,ElbowRight,0.090,1.052,1.786,72
10.639,WristRight,0.088,0.801,1.641,72
10.639,HandRight,0.080,0.750,1.608,72
10.639,HipLeft,-0.207,0.772,1.630,72
10.639,KneeLeft,-0.207,0.371,1.599,72
10.639,AnkleLeft,-0.219,-0.077,1.623,72
10.639,FootLeft,-0.201,-0.085,1.480,72
10.639,HipRight,-0.035,0.767,1.660,72
10.639,KneeRight,-0.067,0.373,1.610,72
10.639,AnkleRight,-0.099,-0.081,1.605,72
10.639,FootRight,-0.086,-0.081,1.459,72
10.817,SpineBase,-0.123,0.764,1.684,73
10.817,SpineMid,-0.127,1.115,1.754,73
10.817,Neck,-0.130,1.447,1.807,73
10.817,Head,-0.139,1.607,1.860,73
10.817,ShoulderLeft,-0.321,1.307,1.770,73
10.817,ElbowLeft,-0.363,1.049,1.718,73
10.817,WristLeft,-0.352,0.813,1.600,73
10.817,HandLeft,-0.344,0.760,1.569,73
10.817,ShoulderRight,0.048,1.305,1.828,73
10.817,ElbowRight,0.091,1.052,1.783,73
10.817,WristRight,0.089,0.802,1.639,73
10.817,HandRight,0.081,0.750,1.605,73
10.817,HipLeft,-0.206,0.773,1.627,73
10.817,KneeLeft,-0.207,0.372,1.597,73
10.817,AnkleLeft,-0.219,-0.076,1.623,73
10.817,FootLeft,-0.201,-0.085,1.480,73
10.817,HipRight,-0.034,0.767,1.658,73
10.817,KneeRight,-0.066,0.374,1.609,73
10.817,AnkleRight,-0.100,-0.081,1.605,73
10.817,FootRight,-0.086,-0.081,1.460,73
10.974,SpineBase,-0.122,0.764,1.682,74
10.974,SpineMid,-0.127,1.115,1.752,74
10.974,Neck,-0.129,1.448,1.804,74
10.974,Head,-0.137,1.608,1.856,74
10.974,ShoulderLeft,-0.320,1.308,1.766,74
10.974,ElbowLeft,-0.363,1.050,1.716,74
10.974,WristLeft,-0.351,0.814,1.597,74
10.974,HandLeft,-0.344,0.760,1.567,74
10.974,ShoulderRight,0.049,1.305,1.825,74
10.974,ElbowRight,0.091,1.052,1.781,74
10.974,WristRight,0.090,0.803,1.637,74
10.974,HandRight,0.081,0.750,1.603,74
10.974,HipLeft,-0.205,0.773,1.625,74
10.974,KneeLeft,-0.206,0.373,1.596,74
10.974,AnkleLeft,-0.219,-0.076,1.623,74
10.974,FootLeft,-0.200,-0.085,1.481,74
10.974,HipRight,-0.034,0.768,1.656,74
10.974,KneeRight,-0.065,0.375,1.608,74
10.974,AnkleRight,-0.100,-0.080,1.605,74
10.974,FootRight,-0.086,-0.081,1.460,74
11.122,SpineBase,-0.122,0.765,1.680,75
11.122,SpineMid,-0.126,1.116,1.750,75
11.122,Neck,-0.129,1.448,1.802,75
11.122,Head,-0.136,1.608,1.852,75
11.122,ShoulderLeft,-0.320,1.308,1.763,75
11.122,ElbowLeft,-0.362,1.050,1.714,75
11.122,WristLeft,-0.351,0.814,1.595,75
11.122,HandLeft,-0.343,0.760,1.566,75
11.122,ShoulderRight,0.050,1.305,1.822,75
11.122,ElbowRight,0.092,1.052,1.778,75
11.122,WristRight,0.090,0.803,1.635,75
11.122,HandRight,0.082,0.751,1.601,75
11.122,HipLeft,-0.205,0.773,1.623,75
11.122,KneeLeft,-0.206,0.373,1.595,75
11.122,AnkleLeft,-0.219,-0.075,1.623,75
11.122,FootLeft,-0.200,-0.085,1.481,75
11.122,HipRight,-0.033,0.768,1.654,75
11.122,KneeRight,-0.065,0.375,1.607,75
11.122,AnkleRight,-0.101,-0.080,1.606,75
11.122,FootRight,-0.087,-0.081,1.460,75
11.267,SpineBase,-0.121,0.765,1.679,76
11.267,SpineMid,-0.125,1.116,1.748,76
11.267,Neck,-0.128,1.449,1.799,76
11.267,Head,-0.135,1.609,1.848,76
11.267,ShoulderLeft,-0.319,1.309,1.761,76
11.267,ElbowLeft,-0.362,1.050,1.712,76
11.267,WristLeft,-0.351,0.815,1.594,76
11.267,HandLeft,-0.343,0.761,1.565,76
11.267,ShoulderRight,0.051,1.306,1.819,76
11.267,ElbowRight,0.093,1.053,1.775,76
11.267,WristRight,0.091,0.804,1.633,76
11.267,HandRight,0.082,0.751,1.599,76
11.267,HipLeft,-0.204,0.773,1.621,76
11.267,KneeLeft,-0.206,0.373,1.594,76
11.267,AnkleLeft,-0.219,-0.075,1.624,76
11.267,FootLeft,-0.200,-0.085,1.481,76
11.267,HipRight,-0.033,0.768,1.653,76
11.267,KneeRight,-0.064,0.376,1.607,76
11.267,AnkleRight,-0.101,-0.080,1.606,76
11.267,FootRight,-0.088,-0.081,1.461,76
11.428,SpineBase,-0.121,0.765,1.678,77
11.428,SpineMid,-0.125,1.116,1.746,77
11.428,Neck,-0.127,1.449,1.797,77
11.428,Head,-0.134,1.609,1.845,77
11.428,ShoulderLeft,-0.318,1.309,1.759,77
11.428,ElbowLeft,-0.362,1.051,1.711,77
11.428,WristLeft,-0.351,0.815,1.593,77
11.428,HandLeft,-0.343,0.761,1.565,77
11.428,ShoulderRight,0.052,1.307,1.816,77
11.428,ElbowRight,0.094,1.053,1.773,77
11.428,WristRight,0.092,0.805,1.631,77
11.428,HandRight,0.083,0.751,1.597,77
11.428,HipLeft,-0.204,0.774,1.620,77
11.428,KneeLeft,-0.206,0.374,1.593,77
11.428,AnkleLeft,-0.219,-0.074,1.624,77
11.428,FootLeft,-0.200,-0.085,1.482,77
11.428,HipRight,-0.032,0.768,1.651,77
11.428,KneeRight,-0.064,0.376,1.606,77
11.428,AnkleRight,-0.101,-0.079,1.606,77
11.428,FootRight,-0.087,-0.081,1.461,77
11.590,SpineBase,-0.120,0.765,1.677,78
11.590,SpineMid,-0.124,1.117,1.744,78
11.590,Neck,-0.126,1.449,1.795,78
11.590,Head,-0.133,1.610,1.842,78
11.590,ShoulderLeft,-0.318,1.310,1.757,78
11.590,ElbowLeft,-0.362,1.051,1.710,78
11.590,WristLeft,-0.351,0.816,1.592,78
11.590,HandLeft,-0.343,0.762,1.564,78
11.590,ShoulderRight,0.053,1.308,1.814,78
11.590,ElbowRight,0.095,1.054,1.770,78
11.590,WristRight,0.093,0.806,1.629,78
11.590,HandRight,0.084,0.751,1.596,78
11.590,HipLeft,-0.204,0.774,1.619,78
11.590,KneeLeft,-0.205,0.374,1.592,78
11.590,AnkleLeft,-0.219,-0.074,1.624,78
11.590,FootLeft,-0.199,-0.085,1.482,78
11.590,HipRight,-0.031,0.769,1.650,78
11.590,KneeRight,-0.063,0.377,1.605,78
11.590,AnkleRight,-0.101,-0.079,1.607,78
11.590,FootRight,-0.088,-0.081,1.462,78
11.747,SpineBase,-0.120,0.766,1.676,79
11.747,SpineMid,-0.123,1.117,1.743,79
11.747,Neck,-0.126,1.450,1.793,79
11.747,Head,-0.132,1.611,1.840,79
11.747,ShoulderLeft,-0.317,1.310,1.756,79
11.747,ElbowLeft,-0.361,1.052,1.710,79
11.747,WristLeft,-0.352,0.818,1.593,79
11.747,HandLeft,-0.344,0.762,1.564,79
11.747,ShoulderRight,0.054,1.308,1.811,79
11.747,ElbowRight,0.096,1.054,1.768,79
11.747,WristRight,0.095,0.807,1.627,79
11.747,HandRight,0.088,0.751,1.594,79
11.747,HipLeft,-0.203,0.774,1.618,79
11.747,KneeLeft,-0.205,0.375,1.591,79
11.747,AnkleLeft,-0.218,-0.073,1.624,79
11.747,FootLeft,-0.199,-0.085,1.482,79
11.747,HipRight,-0.031,0.769,1.649,79
11.747,KneeRight,-0.063,0.378,1.604,79
11.747,AnkleRight,-0.101,-0.078,1.607,79
11.747,FootRight,-0.088,-0.080,1.462,79
11.896,SpineBase,-0.120,0.766,1.675,80
11.896,SpineMid,-0.123,1.117,1.742,80
11.896,Neck,-0.125,1.450,1.791,80
11.896,Head,-0.131,1.611,1.837,80
11.896,ShoulderLeft,-0.316,1.311,1.755,80
11.896,ElbowLeft,-0.361,1.052,1.709,80
11.896,WristLeft,-0.354,0.822,1.593,80
11.896,HandLeft,-0.347,0.765,1.565,80
11.896,ShoulderRight,0.055,1.309,1.809,80
11.896,ElbowRight,0.097,1.055,1.766,80
11.896,WristRight,0.101,0.812,1.626,80
11.896,HandRight,0.097,0.753,1.591,80
11.896,HipLeft,-0.203,0.774,1.618,80
11.896,KneeLeft,-0.205,0.375,1.590,80
11.896,AnkleLeft,-0.218,-0.073,1.624,80
11.896,FootLeft,-0.199,-0.085,1.483,80
11.896,HipRight,-0.030,0.769,1.648,80
11.896,KneeRight,-0.062,0.378,1.603,80
11.896,AnkleRight,-0.101,-0.078,1.607,80
11.896,FootRight,-0.088,-0.080,1.462,80
12.041,SpineBase,-0.119,0.766,1.674,81
12.041,SpineMid,-0.122,1.117,1.741,81
12.041,Neck,-0.124,1.450,1.790,81
12.041,Head,-0.130,1.612,1.835,81
12.041,ShoulderLeft,-0.316,1.311,1.754,81
12.041,ElbowLeft,-0.361,1.052,1.710,81
12.041,WristLeft,-0.358,0.828,1.595,81
12.041,HandLeft,-0.354,0.771,1.561,81
12.041,ShoulderRight,0.056,1.309,1.808,81
12.041,ElbowRight,0.099,1.055,1.765,81
12.041,WristRight,0.107,0.815,1.626,81
12.041,HandRight,0.108,0.755,1.588,81
12.041,HipLeft,-0.202,0.774,1.617,81
12.041,KneeLeft,-0.205,0.376,1.589,81
12.041,AnkleLeft,-0.218,-0.073,1.625,81
12.041,FootLeft,-0.198,-0.084,1.483,81
12.041,HipRight,-0.030,0.769,1.647,81
12.041,KneeRight,-0.061,0.379,1.602,81
12.041,AnkleRight,-0.101,-0.078,1.607,81
12.041,FootRight,-0.087,-0.080,1.462,81
12.240,SpineBase,-0.119,0.766,1.674,82
12.240,SpineMid,-0.122,1.118,1.740,82
12.240,Neck,-0.123,1.451,1.789,82
12.240,Head,-0.129,1.612,1.833,82
12.240,ShoulderLeft,-0.314,1.312,1.754,82
12.240,ElbowLeft,-0.360,1.053,1.710,82
12.240,WristLeft,-0.362,0.837,1.596,82
12.240,HandLeft,-0.362,0.778,1.557,82
12.240,ShoulderRight,0.056,1.310,1.807,82
12.240,ElbowRight,0.100,1.055,1.764,82
12.240,WristRight,0.119,0.831,1.634,82
12.240,HandRight,0.120,0.763,1.588,82
12.240,HipLeft,-0.202,0.775,1.617,82
12.240,KneeLeft,-0.205,0.376,1.589,82
12.240,AnkleLeft,-0.217,-0.072,1.625,82
12.240,FootLeft,-0.198,-0.084,1.483,82
12.240,HipRight,-0.029,0.770,1.647,82
12.240,KneeRight,-0.061,0.380,1.602,82
12.240,AnkleRight,-0.101,-0.077,1.607,82
12.240,FootRight,-0.087,-0.080,1.462,82
12.387,SpineBase,-0.118,0.766,1.674,83
12.387,SpineMid,-0.121,1.118,1.740,83
12.387,Neck,-0.122,1.451,1.788,83
12.387,Head,-0.129,1.612,1.832,83
12.387,ShoulderLeft,-0.313,1.312,1.753,83
12.387,ElbowLeft,-0.360,1.053,1.711,83
12.387,WristLeft,-0.368,0.849,1.598,83
12.387,HandLeft,-0.368,0.784,1.555,83
12.387,ShoulderRight,0.057,1.310,1.807,83
12.387,ElbowRight,0.102,1.055,1.764,83
12.387,WristRight,0.126,0.838,1.638,83
12.387,HandRight,0.130,0.769,1.587,83
12.387,HipLeft,-0.202,0.775,1.617,83
12.387,KneeLeft,-0.205,0.377,1.588,83
12.387,AnkleLeft,-0.217,-0.072,1.625,83
12.387,FootLeft,-0.198,-0.084,1.483,83
12.387,HipRight,-0.029,0.770,1.646,83
12.387,KneeRight,-0.061,0.380,1.601,83
12.387,AnkleRight,-0.101,-0.077,1.607,83
12.387,FootRight,-0.087,-0.080,1.462,83
12.524,SpineBase,-0.118,0.767,1.674,84
12.524,SpineMid,-0.121,1.118,1.739,84
12.524,Neck,-0.122,1.451,1.788,84
12.524,Head,-0.128,1.612,1.831,84
12.524,ShoulderLeft,-0.313,1.312,1.753,84
12.524,ElbowLeft,-0.360,1.054,1.712,84
12.524,WristLeft,-0.377,0.861,1.599,84
12.524,HandLeft,-0.388,0.795,1.550,84
12.524,ShoulderRight,0.057,1.310,1.806,84
12.524,ElbowRight,0.103,1.055,1.765,84
12.524,WristRight,0.135,0.846,1.643,84
12.524,HandRight,0.142,0.777,1.587,84
12.524,HipLeft,-0.201,0.775,1.617,84
12.524,KneeLeft,-0.205,0.377,1.588,84
12.524,AnkleLeft,-0.217,-0.072,1.625,84
12.524,FootLeft,-0.198,-0.084,1.484,84
12.524,HipRight,-0.029,0.770,1.646,84
12.524,KneeRight,-0.060,0.380,1.601,84
12.524,AnkleRight,-0.101,-0.077,1.607,84
12.524,FootRight,-0.087,-0.080,1.462,84
12.681,SpineBase,-0.117,0.767,1.674,85
12.681,SpineMid,-0.120,1.118,1.739,85
12.681,Neck,-0.121,1.451,1.787,85
12.681,Head,-0.128,1.613,1.830,85
12.681,ShoulderLeft,-0.311,1.313,1.754,85
12.681,ElbowLeft,-0.360,1.054,1.715,85
12.681,WristLeft,-0.388,0.871,1.602,85
12.681,HandLeft,-0.415,0.806,1.548,85
12.681,ShoulderRight,0.058,1.311,1.806,85
12.681,ElbowRight,0.106,1.055,1.767,85
12.681,WristRight,0.147,0.853,1.649,85
12.681,HandRight,0.157,0.784,1.588,85
12.681,HipLeft,-0.201,0.775,1.618,85
12.681,KneeLeft,-0.205,0.378,1.588,85
12.681,AnkleLeft,-0.217,-0.072,1.625,85
12.681,FootLeft,-0.197,-0.084,1.484,85
12.681,HipRight,-0.028,0.770,1.647,85
12.681,KneeRight,-0.060,0.381,1.601,85
12.681,AnkleRight,-0.101,-0.077,1.608,85
12.681,FootRight,-0.088,-0.080,1.463,85
12.828,SpineBase,-0.117,0.767,1.675,86
12.828,SpineMid,-0.120,1.118,1.739,86
12.828,Neck,-0.121,1.451,1.787,86
12.828,Head,-0.127,1.613,1.830,86
12.828,ShoulderLeft,-0.310,1.313,1.754,86
12.828,ElbowLeft,-0.361,1.056,1.719,86
12.828,WristLeft,-0.400,0.880,1.607,86
12.828,HandLeft,-0.439,0.817,1.546,86
12.828,ShoulderRight,0.058,1.311,1.806,86
12.828,ElbowRight,0.108,1.056,1.772,86
12.828,WristRight,0.157,0.860,1.656,86
12.828,HandRight,0.173,0.793,1.589,86
12.828,HipLeft,-0.200,0.776,1.619,86
12.828,KneeLeft,-0.205,0.378,1.588,86
12.828,AnkleLeft,-0.216,-0.072,1.625,86
12.828,FootLeft,-0.197,-0.084,1.484,86
12.828,HipRight,-0.027,0.771,1.648,86
12.828,KneeRight,-0.060,0.381,1.601,86
12.828,AnkleRight,-0.101,-0.076,1.608,86
