time,joint,pos_x,pos_y,poz_z,frame
8.640,ShoulderRight,0.062,1.304,1.831,62
8.640,ElbowRight,0.100,1.054,1.784,62
8.640,WristRight,0.104,0.804,1.645,62
8.640,HandRight,0.090,0.743,1.615,62
8.640,HipLeft,-0.200,0.782,1.641,62
8.640,KneeLeft,-0.201,0.371,1.604,62
8.640,AnkleLeft,-0.226,-0.106,1.623,62
8.640,FootLeft,-0.205,-0.113,1.474,62
8.640,HipRight,-0.027,0.777,1.672,62
8.640,KneeRight,-0.060,0.400,1.617,62
8.640,AnkleRight,-0.102,-0.110,1.610,62
8.640,FootRight,-0.084,-0.110,1.459,62
8.777,SpineBase,-0.116,0.774,1.699,63
8.777,SpineMid,-0.117,1.120,1.764,63
8.777,Neck,-0.117,1.448,1.814,63
8.777,Head,-0.121,1.611,1.830,63
8.777,ShoulderLeft,-0.309,1.310,1.772,63
8.777,ElbowLeft,-0.353,1.058,1.728,63
8.777,WristLeft,-0.350,0.818,1.614,63
8.777,HandLeft,-0.339,0.763,1.591,63
8.777,ShoulderRight,0.063,1.304,1.831,63
8.777,ElbowRight,0.100,1.054,1.785,63
8.777,WristRight,0.104,0.804,1.646,63
8.777,HandRight,0.090,0.743,1.616,63
8.777,HipLeft,-0.199,0.782,1.642,63
8.777,KneeLeft,-0.201,0.371,1.604,63
8.777,AnkleLeft,-0.226,-0.106,1.623,63
8.777,FootLeft,-0.205,-0.113,1.474,63
8.777,HipRight,-0.027,0.777,1.673,63
8.777,KneeRight,-0.061,0.393,1.618,63
8.777,AnkleRight,-0.102,-0.111,1.610,63
8.777,FootRight,-0.084,-0.110,1.459,63
8.905,SpineBase,-0.116,0.774,1.699,64
8.905,SpineMid,-0.117,1.120,1.765,64
8.905,Neck,-0.116,1.448,1.814,64
8.905,Head,-0.121,1.611,1.831,64
8.905,ShoulderLeft,-0.308,1.310,1.773,64
8.905,ElbowLeft,-0.353,1.058,1.729,64
8.905,WristLeft,-0.350,0.817,1.616,64
8.905,HandLeft,-0.339,0.763,1.592,64
8.905,ShoulderRight,0.063,1.304,1.832,64
8.905,ElbowRight,0.101,1.054,1.786,64
8.905,WristRight,0.104,0.803,1.647,64
8.905,HandRight,0.090,0.743,1.617,64
8.905,HipLeft,-0.199,0.782,1.643,64
8.905,KneeLeft,-0.201,0.371,1.605,64
8.905,AnkleLeft,-0.226,-0.106,1.623,64
8.905,FootLeft,-0.205,-0.112,1.474,64
8.905,HipRight,-0.027,0.777,1.673,64
8.905,KneeRight,-0.061,0.395,1.618,64
8.905,AnkleRight,-0.101,-0.111,1.610,64
8.905,FootRight,-0.084,-0.110,1.459,64
9.044,SpineBase,-0.116,0.774,1.700,65
9.044,SpineMid,-0.116,1.120,1.765,65
9.044,Neck,-0.116,1.447,1.814,65
9.044,Head,-0.120,1.611,1.831,65
9.044,ShoulderLeft,-0.308,1.310,1.774,65
9.044,ElbowLeft,-0.352,1.058,1.730,65
9.044,WristLeft,-0.350,0.817,1.617,65
9.044,HandLeft,-0.338,0.763,1.593,65
9.044,ShoulderRight,0.063,1.303,1.832,65
9.044,ElbowRight,0.101,1.054,1.786,65
9.044,WristRight,0.104,0.803,1.648,65
9.044,HandRight,0.090,0.742,1.617,65
9.044,HipLeft,-0.199,0.782,1.643,65
9.044,KneeLeft,-0.201,0.371,1.605,65
9.044,AnkleLeft,-0.226,-0.106,1.623,65
9.044,FootLeft,-0.205,-0.112,1.474,65
9.044,HipRight,-0.027,0.777,1.674,65
9.044,KneeRight,-0.061,0.397,1.619,65
9.044,AnkleRight,-0.101,-0.111,1.610,65
9.044,FootRight,-0.083,-0.110,1.459,65
9.165,SpineBase,-0.116,0.774,1.700,66
9.165,SpineMid,-0.116,1.120,1.765,66
9.165,Neck,-0.115,1.447,1.815,66
9.165,Head,-0.120,1.611,1.831,66
9.165,ShoulderLeft,-0.308,1.310,1.774,66
9.165,ElbowLeft,-0.352,1.058,1.731,66
9.165,WristLeft,-0.349,0.815,1.618,66
9.165,HandLeft,-0.338,0.762,1.593,66
9.165,ShoulderRight,0.064,1.303,1.832,66
9.165,ElbowRight,0.101,1.054,1.787,66
9.165,WristRight,0.104,0.803,1.648,66
9.165,HandRight,0.090,0.742,1.617,66
9.165,HipLeft,-0.199,0.783,1.644,66
9.165,KneeLeft,-0.201,0.371,1.605,66
9.165,AnkleLeft,-0.226,-0.106,1.623,66
9.165,FootLeft,-0.205,-0.112,1.474,66
9.165,HipRight,-0.027,0.777,1.674,66
9.165,KneeRight,-0.062,0.399,1.619,66
9.165,AnkleRight,-0.101,-0.111,1.610,66
9.165,FootRight,-0.083,-0.110,1.459,66
9.306,SpineBase,-0.116,0.774,1.701,67
9.306,SpineMid,-0.116,1.120,1.766,67
9.306,Neck,-0.115,1.447,1.815,67
9.306,Head,-0.120,1.611,1.831,67
9.306,ShoulderLeft,-0.307,1.310,1.775,67
9.306,ElbowLeft,-0.352,1.058,1.732,67
9.306,WristLeft,-0.349,0.814,1.619,67
9.306,HandLeft,-0.338,0.762,1.594,67
9.306,ShoulderRight,0.064,1.303,1.832,67
9.306,ElbowRight,0.102,1.054,1.787,67
9.306,WristRight,0.104,0.802,1.649,67
9.306,HandRight,0.090,0.742,1.618,67
9.306,HipLeft,-0.199,0.783,1.645,67
9.306,KneeLeft,-0.201,0.371,1.605,67
9.306,AnkleLeft,-0.226,-0.106,1.623,67
9.306,FootLeft,-0.205,-0.112,1.474,67
9.306,HipRight,-0.027,0.777,1.674,67
9.306,KneeRight,-0.062,0.394,1.618,67
9.306,AnkleRight,-0.101,-0.111,1.610,67
9.306,FootRight,-0.083,-0.110,1.459,67
9.430,SpineBase,-0.116,0.774,1.701,68
9.430,SpineMid,-0.116,1.120,1.766,68
9.430,Neck,-0.115,1.447,1.815,68
9.430,Head,-0.120,1.611,1.831,68
9.430,ShoulderLeft,-0.307,1.310,1.775,68
9.430,ElbowLeft,-0.352,1.058,1.733,68
9.430,WristLeft,-0.349,0.812,1.619,68
9.430,HandLeft,-0.338,0.761,1.594,68
9.430,ShoulderRight,0.064,1.303,1.832,68
9.430,ElbowRight,0.102,1.054,1.788,68
9.430,WristRight,0.104,0.802,1.649,68
9.430,HandRight,0.090,0.742,1.618,68
9.430,HipLeft,-0.199,0.783,1.645,68
9.430,KneeLeft,-0.201,0.371,1.605,68
9.430,AnkleLeft,-0.226,-0.106,1.623,68
9.430,FootLeft,-0.205,-0.112,1.474,68
9.430,HipRight,-0.027,0.777,1.674,68
9.430,KneeRight,-0.063,0.389,1.618,68
9.430,AnkleRight,-0.100,-0.111,1.610,68
9.430,FootRight,-0.083,-0.110,1.459,68
9.563,SpineBase,-0.116,0.774,1.701,69
9.563,SpineMid,-0.116,1.120,1.766,69
9.563,Neck,-0.115,1.447,1.815,69
9.563,Head,-0.120,1.611,1.831,69
9.563,ShoulderLeft,-0.308,1.310,1.776,69
9.563,ElbowLeft,-0.352,1.058,1.733,69
9.563,WristLeft,-0.349,0.811,1.619,69
9.563,HandLeft,-0.338,0.761,1.593,69
9.563,ShoulderRight,0.064,1.303,1.832,69
9.563,ElbowRight,0.102,1.054,1.788,69
9.563,WristRight,0.104,0.802,1.649,69
9.563,HandRight,0.090,0.742,1.618,69
9.563,HipLeft,-0.199,0.783,1.645,69
9.563,KneeLeft,-0.201,0.371,1.606,69
9.563,AnkleLeft,-0.226,-0.106,1.623,69
9.563,FootLeft,-0.205,-0.112,1.474,69
9.563,HipRight,-0.027,0.777,1.674,69
9.563,KneeRight,-0.063,0.384,1.618,69
9.563,AnkleRight,-0.100,-0.111,1.610,69
9.563,FootRight,-0.083,-0.110,1.459,69
9.680,SpineBase,-0.116,0.774,1.701,70
9.680,SpineMid,-0.116,1.120,1.766,70
9.680,Neck,-0.115,1.447,1.815,70
9.680,Head,-0.120,1.611,1.831,70
9.680,ShoulderLeft,-0.308,1.310,1.776,70
9.680,ElbowLeft,-0.352,1.058,1.733,70
9.680,WristLeft,-0.348,0.811,1.619,70
9.680,HandLeft,-0.338,0.760,1.593,70
9.680,ShoulderRight,0.064,1.303,1.832,70
9.680,ElbowRight,0.102,1.054,1.788,70
9.680,WristRight,0.104,0.802,1.649,70
9.680,HandRight,0.090,0.742,1.618,70
9.680,HipLeft,-0.199,0.783,1.645,70
9.680,KneeLeft,-0.201,0.371,1.606,70
9.680,AnkleLeft,-0.226,-0.106,1.623,70
9.680,FootLeft,-0.205,-0.112,1.474,70
9.680,HipRight,-0.027,0.777,1.675,70
9.680,KneeRight,-0.064,0.388,1.618,70
9.680,AnkleRight,-0.100,-0.111,1.611,70
9.680,FootRight,-0.083,-0.110,1.459,70
9.812,SpineBase,-0.116,0.774,1.701,71
9.812,SpineMid,-0.117,1.120,1.766,71
9.812,Neck,-0.116,1.447,1.815,71
9.812,Head,-0.120,1.611,1.831,71
9.812,ShoulderLeft,-0.309,1.310,1.776,71
9.812,ElbowLeft,-0.353,1.058,1.733,71
9.812,WristLeft,-0.349,0.810,1.619,71
9.812,HandLeft,-0.339,0.760,1.592,71
9.812,ShoulderRight,0.063,1.304,1.832,71
9.812,ElbowRight,0.102,1.054,1.788,71
9.812,WristRight,0.104,0.802,1.650,71
9.812,HandRight,0.089,0.742,1.618,71
9.812,HipLeft,-0.200,0.783,1.645,71
9.812,KneeLeft,-0.201,0.371,1.606,71
9.812,AnkleLeft,-0.226,-0.106,1.623,71
9.812,FootLeft,-0.205,-0.112,1.474,71
9.812,HipRight,-0.027,0.777,1.674,71
9.812,KneeRight,-0.064,0.386,1.617,71
9.812,AnkleRight,-0.100,-0.111,1.611,71
9.812,FootRight,-0.083,-0.110,1.459,71
9.935,SpineBase,-0.117,0.774,1.701,72
9.935,SpineMid,-0.117,1.120,1.766,72
9.935,Neck,-0.118,1.447,1.814,72
9.935,Head,-0.121,1.611,1.831,72
9.935,ShoulderLeft,-0.311,1.310,1.776,72
9.935,ElbowLeft,-0.353,1.058,1.733,72
9.935,WristLeft,-0.349,0.809,1.618,72
9.935,HandLeft,-0.339,0.759,1.592,72
9.935,ShoulderRight,0.061,1.304,1.831,72
9.935,ElbowRight,0.101,1.054,1.788,72
9.935,WristRight,0.104,0.802,1.650,72
9.935,HandRight,0.089,0.742,1.618,72
9.935,HipLeft,-0.200,0.783,1.645,72
9.935,KneeLeft,-0.201,0.371,1.606,72
9.935,AnkleLeft,-0.226,-0.106,1.623,72
9.935,FootLeft,-0.205,-0.112,1.474,72
9.935,HipRight,-0.028,0.777,1.674,72
9.935,KneeRight,-0.064,0.384,1.617,72
9.935,AnkleRight,-0.102,-0.110,1.611,72
9.935,FootRight,-0.085,-0.110,1.460,72
10.077,SpineBase,-0.117,0.774,1.701,73
10.077,SpineMid,-0.119,1.120,1.765,73
10.077,Neck,-0.120,1.448,1.814,73
10.077,Head,-0.122,1.611,1.831,73
10.077,ShoulderLeft,-0.313,1.309,1.775,73
10.077,ElbowLeft,-0.355,1.058,1.733,73
10.077,WristLeft,-0.349,0.809,1.618,73
10.077,HandLeft,-0.340,0.759,1.591,73
10.077,ShoulderRight,0.059,1.305,1.831,73
10.077,ElbowRight,0.101,1.054,1.788,73
10.077,WristRight,0.103,0.802,1.650,73
10.077,HandRight,0.088,0.743,1.618,73
10.077,HipLeft,-0.201,0.783,1.645,73
10.077,KneeLeft,-0.202,0.371,1.606,73
10.077,AnkleLeft,-0.226,-0.106,1.623,73
10.077,FootLeft,-0.205,-0.112,1.474,73
10.077,HipRight,-0.028,0.777,1.674,73
10.077,KneeRight,-0.065,0.383,1.616,73
10.077,AnkleRight,-0.103,-0.110,1.611,73
10.077,FootRight,-0.088,-0.110,1.460,73
10.217,SpineBase,-0.118,0.774,1.701,74
10.217,SpineMid,-0.121,1.120,1.765,74
10.217,Neck,-0.123,1.448,1.813,74
10.217,Head,-0.124,1.611,1.830,74
10.217,ShoulderLeft,-0.315,1.309,1.774,74
10.217,ElbowLeft,-0.357,1.058,1.732,74
10.217,WristLeft,-0.350,0.809,1.617,74
10.217,HandLeft,-0.341,0.759,1.590,74
10.217,ShoulderRight,0.057,1.306,1.830,74
10.217,ElbowRight,0.100,1.054,1.787,74
10.217,WristRight,0.103,0.802,1.649,74
10.217,HandRight,0.088,0.743,1.618,74
10.217,HipLeft,-0.202,0.783,1.645,74
10.217,KneeLeft,-0.202,0.371,1.606,74
10.217,AnkleLeft,-0.226,-0.106,1.623,74
10.217,FootLeft,-0.205,-0.112,1.474,74
10.217,HipRight,-0.029,0.777,1.674,74
10.217,KneeRight,-0.065,0.382,1.616,74
10.217,AnkleRight,-0.104,-0.110,1.611,74
10.217,FootRight,-0.088,-0.110,1.460,74
10.357,SpineBase,-0.119,0.775,1.700,75
10.357,SpineMid,-0.122,1.120,1.764,75
10.357,Neck,-0.125,1.448,1.812,75
10.357,Head,-0.126,1.611,1.830,75
10.357,ShoulderLeft,-0.318,1.309,1.773,75
10.357,ElbowLeft,-0.359,1.058,1.731,75
10.357,WristLeft,-0.351,0.809,1.616,75
10.357,HandLeft,-0.342,0.759,1.588,75
10.357,ShoulderRight,0.055,1.306,1.829,75
10.357,ElbowRight,0.099,1.054,1.787,75
10.357,WristRight,0.102,0.802,1.649,75
10.357,HandRight,0.087,0.743,1.617,75
10.357,HipLeft,-0.203,0.783,1.645,75
10.357,KneeLeft,-0.202,0.371,1.606,75
10.357,AnkleLeft,-0.226,-0.106,1.623,75
10.357,FootLeft,-0.205,-0.112,1.474,75
10.357,HipRight,-0.030,0.777,1.673,75
10.357,KneeRight,-0.066,0.380,1.616,75
10.357,AnkleRight,-0.104,-0.110,1.611,75
10.357,FootRight,-0.088,-0.110,1.460,75
10.477,SpineBase,-0.121,0.775,1.700,76
10.477,SpineMid,-0.124,1.120,1.764,76
10.477,Neck,-0.128,1.448,1.811,76
10.477,Head,-0.128,1.611,1.830,76
10.477,ShoulderLeft,-0.320,1.309,1.772,76
10.477,ElbowLeft,-0.360,1.058,1.730,76
10.477,WristLeft,-0.352,0.809,1.615,76
10.477,HandLeft,-0.342,0.759,1.588,76
10.477,ShoulderRight,0.053,1.307,1.829,76
10.477,ElbowRight,0.098,1.054,1.786,76
10.477,WristRight,0.102,0.803,1.649,76
10.477,HandRight,0.086,0.744,1.617,76
10.477,HipLeft,-0.204,0.783,1.644,76
10.477,KneeLeft,-0.202,0.371,1.606,76
10.477,AnkleLeft,-0.226,-0.106,1.623,76
10.477,FootLeft,-0.205,-0.112,1.474,76
10.477,HipRight,-0.031,0.778,1.673,76
10.477,KneeRight,-0.066,0.379,1.615,76
10.477,AnkleRight,-0.104,-0.110,1.611,76
10.477,FootRight,-0.088,-0.109,1.460,76
10.609,SpineBase,-0.122,0.775,1.699,77
10.609,SpineMid,-0.126,1.120,1.763,77
10.609,Neck,-0.130,1.448,1.810,77
10.609,Head,-0.130,1.611,1.829,77
10.609,ShoulderLeft,-0.322,1.309,1.771,77
10.609,ElbowLeft,-0.362,1.058,1.729,77
10.609,WristLeft,-0.353,0.809,1.614,77
10.609,HandLeft,-0.342,0.759,1.587,77
10.609,ShoulderRight,0.052,1.307,1.828,77
10.609,ElbowRight,0.096,1.054,1.786,77
10.609,WristRight,0.101,0.803,1.649,77
10.609,HandRight,0.086,0.744,1.617,77
10.609,HipLeft,-0.205,0.783,1.643,77
10.609,KneeLeft,-0.203,0.372,1.606,77
10.609,AnkleLeft,-0.227,-0.106,1.623,77
10.609,FootLeft,-0.206,-0.112,1.474,77
10.609,HipRight,-0.032,0.778,1.672,77
10.609,KneeRight,-0.066,0.379,1.615,77
10.609,AnkleRight,-0.104,-0.109,1.611,77
10.609,FootRight,-0.088,-0.109,1.460,77
10.732,SpineBase,-0.123,0.775,1.699,78
10.732,SpineMid,-0.127,1.121,1.762,78
10.732,Neck,-0.132,1.448,1.810,78
10.732,Head,-0.132,1.611,1.829,78
10.732,ShoulderLeft,-0.323,1.309,1.770,78
10.732,ElbowLeft,-0.363,1.058,1.729,78
10.732,WristLeft,-0.353,0.809,1.613,78
10.732,HandLeft,-0.343,0.759,1.586,78
10.732,ShoulderRight,0.050,1.308,1.828,78
10.732,ElbowRight,0.095,1.054,1.785,78
10.732,WristRight,0.100,0.803,1.648,78
10.732,HandRight,0.085,0.744,1.617,78
10.732,HipLeft,-0.206,0.783,1.643,78
10.732,KneeLeft,-0.203,0.372,1.606,78
10.732,AnkleLeft,-0.227,-0.106,1.623,78
10.732,FootLeft,-0.206,-0.112,1.474,78
10.732,HipRight,-0.033,0.778,1.671,78
10.732,KneeRight,-0.067,0.378,1.615,78
10.732,AnkleRight,-0.104,-0.109,1.611,78
10.732,FootRight,-0.088,-0.109,1.460,78
10.876,SpineBase,-0.124,0.775,1.698,79
10.876,SpineMid,-0.129,1.121,1.762,79
10.876,Neck,-0.133,1.448,1.809,79
10.876,Head,-0.133,1.611,1.828,79
10.876,ShoulderLeft,-0.324,1.309,1.769,79
10.876,ElbowLeft,-0.364,1.058,1.728,79
10.876,WristLeft,-0.353,0.808,1.612,79
10.876,HandLeft,-0.343,0.758,1.585,79
10.876,ShoulderRight,0.049,1.308,1.828,79
10.876,ElbowRight,0.094,1.054,1.785,79
10.876,WristRight,0.099,0.803,1.648,79
10.876,HandRight,0.084,0.745,1.616,79
10.876,HipLeft,-0.207,0.783,1.642,79
10.876,KneeLeft,-0.204,0.372,1.606,79
10.876,AnkleLeft,-0.227,-0.106,1.623,79
10.876,FootLeft,-0.206,-0.112,1.474,79
10.876,HipRight,-0.034,0.778,1.671,79
10.876,KneeRight,-0.067,0.378,1.615,79
10.876,AnkleRight,-0.104,-0.109,1.611,79
10.876,FootRight,-0.088,-0.109,1.460,79
10.998,SpineBase,-0.124,0.775,1.697,80
10.998,SpineMid,-0.130,1.121,1.761,80
10.998,Neck,-0.134,1.449,1.808,80
10.998,Head,-0.135,1.612,1.828,80
10.998,ShoulderLeft,-0.325,1.309,1.769,80
10.998,ElbowLeft,-0.364,1.058,1.727,80
10.998,WristLeft,-0.353,0.808,1.611,80
10.998,HandLeft,-0.343,0.758,1.584,80
10.998,ShoulderRight,0.048,1.308,1.827,80
10.998,ElbowRight,0.094,1.054,1.785,80
10.998,WristRight,0.098,0.803,1.647,80
10.998,HandRight,0.083,0.745,1.616,80
10.998,HipLeft,-0.208,0.783,1.641,80
10.998,KneeLeft,-0.204,0.372,1.605,80
10.998,AnkleLeft,-0.227,-0.106,1.623,80
10.998,FootLeft,-0.206,-0.112,1.474,80
10.998,HipRight,-0.035,0.779,1.670,80
10.998,KneeRight,-0.067,0.377,1.615,80
10.998,AnkleRight,-0.104,-0.109,1.611,80
10.998,FootRight,-0.088,-0.109,1.459,80
11.134,SpineBase,-0.125,0.776,1.697,81
11.134,SpineMid,-0.130,1.121,1.761,81
11.134,Neck,-0.135,1.449,1.808,81
11.134,Head,-0.136,1.612,1.827,81
11.134,ShoulderLeft,-0.325,1.309,1.768,81
11.134,ElbowLeft,-0.365,1.058,1.727,81
11.134,WristLeft,-0.354,0.808,1.610,81
11.134,HandLeft,-0.343,0.757,1.584,81
11.134,ShoulderRight,0.048,1.308,1.827,81
11.134,ElbowRight,0.093,1.054,1.784,81
11.134,WristRight,0.097,0.803,1.647,81
11.134,HandRight,0.083,0.745,1.616,81
11.134,HipLeft,-0.208,0.783,1.641,81
11.134,KneeLeft,-0.204,0.372,1.605,81
11.134,AnkleLeft,-0.227,-0.106,1.623,81
11.134,FootLeft,-0.206,-0.112,1.474,81
11.134,HipRight,-0.036,0.779,1.670,81
11.134,KneeRight,-0.067,0.377,1.614,81
11.134,AnkleRight,-0.104,-0.109,1.611,81
11.134,FootRight,-0.088,-0.109,1.459,81
11.256,SpineBase,-0.126,0.776,1.696,82
11.256,SpineMid,-0.131,1.121,1.760,82
11.256,Neck,-0.136,1.449,1.808,82
11.256,Head,-0.136,1.612,1.827,82
11.256,ShoulderLeft,-0.326,1.309,1.767,82
11.256,ElbowLeft,-0.365,1.058,1.727,82
11.256,WristLeft,-0.354,0.807,1.610,82
11.256,HandLeft,-0.343,0.757,1.583,82
11.256,ShoulderRight,0.047,1.309,1.827,82
11.256,ElbowRight,0.092,1.054,1.784,82
11.256,WristRight,0.097,0.803,1.646,82
11.256,HandRight,0.082,0.745,1.616,82
11.256,HipLeft,-0.209,0.783,1.640,82
11.256,KneeLeft,-0.205,0.372,1.605,82
11.256,AnkleLeft,-0.227,-0.105,1.623,82
11.256,FootLeft,-0.206,-0.112,1.474,82
11.256,HipRight,-0.036,0.779,1.669,82
11.256,KneeRight,-0.067,0.377,1.614,82
11.256,AnkleRight,-0.105,-0.109,1.611,82
11.256,FootRight,-0.088,-0.109,1.459,82
11.389,SpineBase,-0.126,0.776,1.696,83
11.389,SpineMid,-0.131,1.121,1.760,83
11.389,Neck,-0.136,1.449,1.807,83
11.389,Head,-0.137,1.612,1.826,83
11.389,ShoulderLeft,-0.326,1.309,1.767,83
11.389,ElbowLeft,-0.366,1.058,1.726,83
11.389,WristLeft,-0.354,0.807,1.609,83
11.389,HandLeft,-0.342,0.757,1.583,83
11.389,ShoulderRight,0.047,1.309,1.827,83
11.389,ElbowRight,0.092,1.054,1.784,83
11.389,WristRight,0.096,0.803,1.646,83
11.389,HandRight,0.082,0.746,1.615,83
11.389,HipLeft,-0.209,0.784,1.640,83
11.389,KneeLeft,-0.205,0.372,1.605,83
11.389,AnkleLeft,-0.227,-0.105,1.623,83
11.389,FootLeft,-0.206,-0.112,1.474,83
11.389,HipRight,-0.037,0.779,1.669,83
11.389,KneeRight,-0.067,0.377,1.614,83
11.389,AnkleRight,-0.105,-0.109,1.611,83
11.389,FootRight,-0.088,-0.109,1.459,83
11.509,SpineBase,-0.126,0.776,1.696,84
11.509,SpineMid,-0.132,1.121,1.760,84
11.509,Neck,-0.136,1.449,1.807,84
11.509,Head,-0.137,1.612,1.826,84
11.509,ShoulderLeft,-0.326,1.310,1.766,84
11.509,ElbowLeft,-0.366,1.058,1.726,84
11.509,WristLeft,-0.354,0.807,1.609,84
11.509,HandLeft,-0.342,0.756,1.583,84
11.509,ShoulderRight,0.047,1.309,1.827,84
11.509,ElbowRight,0.091,1.054,1.784,84
11.509,WristRight,0.096,0.802,1.646,84
11.509,HandRight,0.082,0.746,1.615,84
11.509,HipLeft,-0.210,0.784,1.640,84
11.509,KneeLeft,-0.205,0.372,1.605,84
11.509,AnkleLeft,-0.227,-0.105,1.623,84
11.509,FootLeft,-0.206,-0.112,1.474,84
11.509,HipRight,-0.037,0.779,1.669,84
11.509,KneeRight,-0.068,0.377,1.614,84
11.509,AnkleRight,-0.105,-0.109,1.611,84
11.509,FootRight,-0.088,-0.109,1.459,84
11.681,SpineBase,-0.127,0.776,1.695,85
11.681,SpineMid,-0.132,1.121,1.759,85
11.681,Neck,-0.136,1.449,1.807,85
11.681,Head,-0.138,1.612,1.826,85
11.681,ShoulderLeft,-0.326,1.310,1.766,85
11.681,ElbowLeft,-0.366,1.059,1.726,85
11.681,WristLeft,-0.353,0.806,1.608,85
11.681,HandLeft,-0.342,0.756,1.583,85
11.681,ShoulderRight,0.046,1.309,1.827,85
11.681,ElbowRight,0.091,1.054,1.784,85
11.681,WristRight,0.095,0.802,1.646,85
11.681,HandRight,0.082,0.746,1.615,85
11.681,HipLeft,-0.210,0.784,1.639,85
11.681,KneeLeft,-0.206,0.372,1.604,85
11.681,AnkleLeft,-0.227,-0.105,1.623,85
11.681,FootLeft,-0.206,-0.112,1.474,85
11.681,HipRight,-0.037,0.779,1.668,85
11.681,KneeRight,-0.068,0.376,1.614,85
11.681,AnkleRight,-0.105,-0.109,1.611,85
11.681,FootRight,-0.088,-0.109,1.459,85
11.820,SpineBase,-0.127,0.776,1.695,86
11.820,SpineMid,-0.132,1.121,1.759,86
11.820,Neck,-0.136,1.449,1.807,86
11.820,Head,-0.138,1.612,1.826,86
11.820,ShoulderLeft,-0.326,1.310,1.766,86
11.820,ElbowLeft,-0.366,1.059,1.726,86
11.820,WristLeft,-0.353,0.806,1.608,86
11.820,HandLeft,-0.342,0.756,1.583,86
11.820,ShoulderRight,0.046,1.309,1.827,86
11.820,ElbowRight,0.091,1.054,1.784,86
11.820,WristRight,0.095,0.802,1.646,86
11.820,HandRight,0.082,0.746,1.616,86
11.820,HipLeft,-0.210,0.784,1.639,86
11.820,KneeLeft,-0.206,0.372,1.604,86
11.820,AnkleLeft,-0.227,-0.105,1.623,86
11.820,FootLeft,-0.206,-0.112,1.474,86
11.820,HipRight,-0.037,0.779,1.668,86
11.820,KneeRight,-0.068,0.376,1.614,86
11.820,AnkleRight,-0.105,-0.109,1.611,86
11.820,FootRight,-0.088,-0.109,1.459,86
11.941,SpineBase,-0.127,0.776,1.695,87
11.941,SpineMid,-0.132,1.121,1.759,87
11.941,Neck,-0.136,1.449,1.807,87
11.941,Head,-0.138,1.612,1.826,87
11.941,ShoulderLeft,-0.326,1.310,1.766,87
11.941,ElbowLeft,-0.366,1.059,1.726,87
11.941,WristLeft,-0.353,0.806,1.608,87
11.941,HandLeft,-0.342,0.756,1.583,87
11.941,ShoulderRight,0.046,1.309,1.827,87
11.941,ElbowRight,0.091,1.054,1.784,87
11.941,WristRight,0.095,0.803,1.646,87
11.941,HandRight,0.082,0.746,1.616,87
11.941,HipLeft,-0.210,0.784,1.639,87
11.941,KneeLeft,-0.206,0.372,1.604,87
11.941,AnkleLeft,-0.227,-0.105,1.623,87
11.941,FootLeft,-0.206,-0.112,1.474,87
11.941,HipRight,-0.037,0.779,1.668,87
11.941,KneeRight,-0.065,0.393,1.613,87
11.941,AnkleRight,-0.105,-0.109,1.611,87
11.941,FootRight,-0.088,-0.109,1.459,87
12.097,SpineBase,-0.127,0.776,1.695,88
12.097,SpineMid,-0.132,1.121,1.759,88
12.097,Neck,-0.136,1.449,1.807,88
12.097,Head,-0.138,1.612,1.826,88
12.097,ShoulderLeft,-0.326,1.310,1.766,88
12.097,ElbowLeft,-0.366,1.059,1.727,88
12.097,WristLeft,-0.353,0.807,1.609,88
12.097,HandLeft,-0.342,0.756,1.584,88
12.097,ShoulderRight,0.046,1.309,1.827,88
12.097,ElbowRight,0.091,1.054,1.784,88
12.097,WristRight,0.096,0.803,1.646,88
12.097,HandRight,0.083,0.747,1.616,88
12.097,HipLeft,-0.210,0.784,1.639,88
12.097,KneeLeft,-0.206,0.372,1.604,88
12.097,AnkleLeft,-0.228,-0.105,1.623,88
12.097,FootLeft,-0.206,-0.112,1.474,88
12.097,HipRight,-0.037,0.779,1.668,88
12.097,KneeRight,-0.065,0.393,1.613,88
12.097,AnkleRight,-0.105,-0.109,1.611,88
12.097,FootRight,-0.088,-0.109,1.459,88
12.230,SpineBase,-0.127,0.776,1.695,89
12.230,SpineMid,-0.132,1.121,1.759,89
12.230,Neck,-0.135,1.449,1.807,89
12.230,Head,-0.138,1.612,1.826,89
12.230,ShoulderLeft,-0.325,1.309,1.767,89
12.230,ElbowLeft,-0.365,1.059,1.727,89
12.230,WristLeft,-0.353,0.807,1.610,89
12.230,HandLeft,-0.343,0.757,1.585,89
12.230,ShoulderRight,0.047,1.309,1.827,89
12.230,ElbowRight,0.091,1.054,1.784,89
12.230,WristRight,0.096,0.803,1.647,89
12.230,HandRight,0.084,0.747,1.617,89
12.230,HipLeft,-0.210,0.784,1.639,89
12.230,KneeLeft,-0.206,0.372,1.604,89
12.230,AnkleLeft,-0.228,-0.105,1.623,89
12.230,FootLeft,-0.206,-0.112,1.474,89
12.230,HipRight,-0.037,0.779,1.668,89
12.230,KneeRight,-0.064,0.392,1.613,89
12.230,AnkleRight,-0.105,-0.109,1.611,89
12.230,FootRight,-0.088,-0.109,1.459,89
12.356,SpineBase,-0.127,0.776,1.695,90
12.356,SpineMid,-0.131,1.121,1.760,90
12.356,Neck,-0.134,1.449,1.807,90
