time,joint,pos_x,pos_y,poz_z,frame
48.895,SpineBase,-0.114,0.362,1.570,627
48.895,SpineMid,-0.116,0.653,1.685,627
48.895,Neck,-0.116,0.935,1.781,627
48.895,Head,-0.150,1.076,1.781,627
48.895,ShoulderLeft,-0.308,0.808,1.688,627
48.895,ElbowLeft,-0.305,0.620,1.580,627
48.895,WristLeft,-0.234,0.383,1.441,627
48.895,HandLeft,-0.202,0.311,1.428,627
48.895,ShoulderRight,0.055,0.828,1.705,627
48.895,ElbowRight,0.079,0.634,1.605,627
48.895,WristRight,0.042,0.400,1.443,627
48.895,HandRight,0.019,0.312,1.413,627
48.895,HipLeft,-0.192,0.374,1.540,627
48.895,KneeLeft,-0.168,0.011,1.451,627
48.895,AnkleLeft,-0.165,-0.419,1.377,627
48.895,FootLeft,-0.163,-0.396,1.244,627
48.895,HipRight,-0.030,0.376,1.537,627
48.895,KneeRight,0.022,0.017,1.450,627
48.895,AnkleRight,0.069,-0.410,1.378,627
48.895,FootRight,0.074,-0.387,1.244,627
49.042,SpineBase,-0.110,0.363,1.570,628
49.042,SpineMid,-0.115,0.653,1.683,628
49.042,Neck,-0.116,0.936,1.778,628
49.042,Head,-0.149,1.076,1.778,628
49.042,ShoulderLeft,-0.309,0.809,1.688,628
49.042,ElbowLeft,-0.308,0.621,1.593,628
49.042,WristLeft,-0.240,0.385,1.468,628
49.042,HandLeft,-0.205,0.308,1.449,628
49.042,ShoulderRight,0.055,0.827,1.705,628
49.042,ElbowRight,0.080,0.633,1.608,628
49.042,WristRight,0.042,0.393,1.459,628
49.042,HandRight,0.020,0.314,1.438,628
49.042,HipLeft,-0.189,0.374,1.539,628
49.042,KneeLeft,-0.171,0.011,1.451,628
49.042,AnkleLeft,-0.180,-0.419,1.375,628
49.042,FootLeft,-0.179,-0.396,1.242,628
49.042,HipRight,-0.026,0.378,1.537,628
49.042,KneeRight,0.023,0.017,1.448,628
49.042,AnkleRight,0.070,-0.409,1.368,628
49.042,FootRight,0.075,-0.384,1.234,628
49.183,SpineBase,-0.107,0.364,1.570,629
49.183,SpineMid,-0.114,0.654,1.682,629
49.183,Neck,-0.116,0.936,1.775,629
49.183,Head,-0.149,1.077,1.776,629
49.183,ShoulderLeft,-0.309,0.811,1.688,629
49.183,ElbowLeft,-0.310,0.621,1.601,629
49.183,WristLeft,-0.243,0.388,1.481,629
49.183,HandLeft,-0.211,0.336,1.468,629
49.183,ShoulderRight,0.056,0.827,1.704,629
49.183,ElbowRight,0.082,0.632,1.611,629
49.183,WristRight,0.042,0.390,1.469,629
49.183,HandRight,0.022,0.317,1.453,629
49.183,HipLeft,-0.187,0.375,1.539,629
49.183,KneeLeft,-0.172,0.010,1.450,629
49.183,AnkleLeft,-0.189,-0.419,1.373,629
49.183,FootLeft,-0.188,-0.396,1.240,629
49.183,HipRight,-0.023,0.380,1.537,629
49.183,KneeRight,0.023,0.017,1.446,629
49.183,AnkleRight,0.071,-0.408,1.362,629
49.183,FootRight,0.075,-0.381,1.228,629
49.318,SpineBase,-0.105,0.365,1.570,630
49.318,SpineMid,-0.113,0.654,1.682,630
49.318,Neck,-0.116,0.937,1.774,630
49.318,Head,-0.149,1.077,1.773,630
49.318,ShoulderLeft,-0.309,0.812,1.688,630
49.318,ElbowLeft,-0.311,0.621,1.605,630
49.318,WristLeft,-0.247,0.392,1.488,630
49.318,HandLeft,-0.214,0.351,1.474,630
49.318,ShoulderRight,0.057,0.827,1.703,630
49.318,ElbowRight,0.083,0.631,1.612,630
49.318,WristRight,0.042,0.389,1.475,630
49.318,HandRight,0.024,0.319,1.463,630
49.318,HipLeft,-0.185,0.375,1.538,630
49.318,KneeLeft,-0.174,0.010,1.449,630
49.318,AnkleLeft,-0.194,-0.420,1.372,630
49.318,FootLeft,-0.194,-0.396,1.239,630
49.318,HipRight,-0.021,0.381,1.538,630
49.318,KneeRight,0.024,0.017,1.445,630
49.318,AnkleRight,0.071,-0.408,1.359,630
49.318,FootRight,0.075,-0.380,1.224,630
49.491,SpineBase,-0.103,0.366,1.570,631
49.491,SpineMid,-0.112,0.655,1.681,631
49.491,Neck,-0.116,0.937,1.772,631
49.491,Head,-0.148,1.077,1.770,631
49.491,ShoulderLeft,-0.308,0.813,1.688,631
49.491,ElbowLeft,-0.312,0.621,1.609,631
49.491,WristLeft,-0.250,0.397,1.488,631
49.491,HandLeft,-0.216,0.357,1.478,631
49.491,ShoulderRight,0.058,0.826,1.702,631
49.491,ElbowRight,0.084,0.631,1.613,631
49.491,WristRight,0.042,0.390,1.479,631
49.491,HandRight,0.026,0.323,1.468,631
49.491,HipLeft,-0.183,0.375,1.538,631
49.491,KneeLeft,-0.175,0.009,1.449,631
49.491,AnkleLeft,-0.198,-0.420,1.372,631
49.491,FootLeft,-0.197,-0.396,1.239,631
49.491,HipRight,-0.019,0.382,1.538,631
49.491,KneeRight,0.024,0.017,1.444,631
49.491,AnkleRight,0.072,-0.407,1.356,631
49.491,FootRight,0.077,-0.379,1.222,631
49.625,SpineBase,-0.102,0.366,1.570,632
49.625,SpineMid,-0.112,0.655,1.680,632
49.625,Neck,-0.115,0.937,1.771,632
49.625,Head,-0.148,1.077,1.768,632
49.625,ShoulderLeft,-0.308,0.814,1.688,632
49.625,ElbowLeft,-0.312,0.621,1.610,632
49.625,WristLeft,-0.252,0.402,1.485,632
49.625,HandLeft,-0.217,0.362,1.478,632
49.625,ShoulderRight,0.059,0.826,1.701,632
49.625,ElbowRight,0.086,0.630,1.614,632
49.625,WristRight,0.042,0.392,1.480,632
49.625,HandRight,0.027,0.328,1.470,632
49.625,HipLeft,-0.182,0.375,1.538,632
49.625,KneeLeft,-0.177,0.009,1.448,632
49.625,AnkleLeft,-0.201,-0.420,1.371,632
49.625,FootLeft,-0.201,-0.396,1.238,632
49.625,HipRight,-0.018,0.383,1.539,632
49.625,KneeRight,0.025,0.017,1.443,632
49.625,AnkleRight,0.073,-0.407,1.355,632
49.625,FootRight,0.078,-0.378,1.221,632
49.763,SpineBase,-0.101,0.366,1.570,633
49.763,SpineMid,-0.111,0.656,1.680,633
49.763,Neck,-0.115,0.937,1.770,633
49.763,Head,-0.148,1.078,1.766,633
49.763,ShoulderLeft,-0.307,0.815,1.688,633
49.763,ElbowLeft,-0.313,0.621,1.610,633
49.763,WristLeft,-0.253,0.405,1.481,633
49.763,HandLeft,-0.218,0.366,1.475,633
49.763,ShoulderRight,0.060,0.826,1.701,633
49.763,ElbowRight,0.087,0.630,1.614,633
49.763,WristRight,0.042,0.394,1.479,633
49.763,HandRight,0.028,0.333,1.469,633
49.763,HipLeft,-0.181,0.376,1.538,633
49.763,KneeLeft,-0.178,0.009,1.448,633
49.763,AnkleLeft,-0.203,-0.420,1.371,633
49.763,FootLeft,-0.203,-0.396,1.238,633
49.763,HipRight,-0.017,0.383,1.539,633
49.763,KneeRight,0.025,0.017,1.443,633
49.763,AnkleRight,0.074,-0.407,1.354,633
49.763,FootRight,0.079,-0.378,1.220,633
49.893,SpineBase,-0.101,0.366,1.570,634
49.893,SpineMid,-0.110,0.656,1.679,634
49.893,Neck,-0.115,0.937,1.769,634
49.893,Head,-0.148,1.078,1.764,634
49.893,ShoulderLeft,-0.307,0.816,1.688,634
49.893,ElbowLeft,-0.313,0.621,1.610,634
49.893,WristLeft,-0.254,0.408,1.476,634
49.893,HandLeft,-0.219,0.371,1.466,634
49.893,ShoulderRight,0.060,0.826,1.700,634
49.893,ElbowRight,0.087,0.630,1.614,634
49.893,WristRight,0.042,0.397,1.477,634
49.893,HandRight,0.029,0.337,1.468,634
49.893,HipLeft,-0.181,0.376,1.538,634
49.893,KneeLeft,-0.179,0.008,1.448,634
49.893,AnkleLeft,-0.205,-0.420,1.371,634
49.893,FootLeft,-0.204,-0.396,1.238,634
49.893,HipRight,-0.016,0.383,1.539,634
49.893,KneeRight,0.026,0.017,1.442,634
49.893,AnkleRight,0.075,-0.407,1.353,634
49.893,FootRight,0.079,-0.378,1.219,634
50.025,SpineBase,-0.100,0.367,1.570,635
50.025,SpineMid,-0.110,0.656,1.679,635
50.025,Neck,-0.115,0.938,1.769,635
50.025,Head,-0.148,1.078,1.763,635
50.025,ShoulderLeft,-0.306,0.817,1.688,635
50.025,ElbowLeft,-0.312,0.621,1.608,635
50.025,WristLeft,-0.255,0.410,1.473,635
50.025,HandLeft,-0.225,0.379,1.457,635
50.025,ShoulderRight,0.060,0.825,1.700,635
50.025,ElbowRight,0.088,0.629,1.613,635
50.025,WristRight,0.043,0.399,1.475,635
50.025,HandRight,0.030,0.341,1.465,635
50.025,HipLeft,-0.180,0.376,1.538,635
50.025,KneeLeft,-0.180,0.008,1.448,635
50.025,AnkleLeft,-0.206,-0.420,1.371,635
50.025,FootLeft,-0.205,-0.396,1.238,635
50.025,HipRight,-0.016,0.383,1.539,635
50.025,KneeRight,0.026,0.017,1.442,635
50.025,AnkleRight,0.075,-0.406,1.352,635
50.025,FootRight,0.080,-0.378,1.218,635
50.168,SpineBase,-0.100,0.367,1.570,636
50.168,SpineMid,-0.109,0.656,1.678,636
50.168,Neck,-0.115,0.938,1.768,636
50.168,Head,-0.148,1.078,1.762,636
50.168,ShoulderLeft,-0.306,0.817,1.688,636
50.168,ElbowLeft,-0.312,0.621,1.606,636
50.168,WristLeft,-0.255,0.411,1.470,636
50.168,HandLeft,-0.226,0.381,1.454,636
50.168,ShoulderRight,0.061,0.825,1.699,636
50.168,ElbowRight,0.089,0.629,1.613,636
50.168,WristRight,0.043,0.401,1.473,636
50.168,HandRight,0.030,0.343,1.463,636
50.168,HipLeft,-0.180,0.376,1.538,636
50.168,KneeLeft,-0.181,0.007,1.447,636
50.168,AnkleLeft,-0.206,-0.420,1.371,636
50.168,FootLeft,-0.206,-0.396,1.238,636
50.168,HipRight,-0.016,0.384,1.539,636
50.168,KneeRight,0.026,0.017,1.441,636
50.168,AnkleRight,0.075,-0.406,1.352,636
50.168,FootRight,0.081,-0.378,1.218,636
50.304,SpineBase,-0.099,0.367,1.570,637
50.304,SpineMid,-0.109,0.656,1.678,637
50.304,Neck,-0.115,0.938,1.768,637
50.304,Head,-0.147,1.078,1.761,637
50.304,ShoulderLeft,-0.305,0.818,1.688,637
50.304,ElbowLeft,-0.311,0.621,1.605,637
50.304,WristLeft,-0.255,0.412,1.468,637
50.304,HandLeft,-0.226,0.381,1.451,637
50.304,ShoulderRight,0.061,0.825,1.699,637
50.304,ElbowRight,0.089,0.629,1.613,637
50.304,WristRight,0.043,0.402,1.471,637
50.304,HandRight,0.031,0.344,1.459,637
50.304,HipLeft,-0.179,0.376,1.538,637
50.304,KneeLeft,-0.182,0.007,1.447,637
50.304,AnkleLeft,-0.207,-0.421,1.371,637
50.304,FootLeft,-0.206,-0.397,1.238,637
50.304,HipRight,-0.015,0.384,1.539,637
50.304,KneeRight,0.027,0.017,1.441,637
50.304,AnkleRight,0.076,-0.407,1.352,637
50.304,FootRight,0.081,-0.378,1.218,637
50.442,SpineBase,-0.099,0.367,1.570,638
50.442,SpineMid,-0.109,0.656,1.678,638
50.442,Neck,-0.115,0.938,1.768,638
50.442,Head,-0.147,1.078,1.761,638
50.442,ShoulderLeft,-0.305,0.818,1.688,638
50.442,ElbowLeft,-0.311,0.621,1.603,638
50.442,WristLeft,-0.254,0.412,1.466,638
50.442,HandLeft,-0.227,0.381,1.449,638
50.442,ShoulderRight,0.061,0.825,1.699,638
50.442,ElbowRight,0.090,0.629,1.612,638
50.442,WristRight,0.043,0.403,1.470,638
50.442,HandRight,0.031,0.345,1.457,638
50.442,HipLeft,-0.179,0.376,1.538,638
50.442,KneeLeft,-0.182,0.007,1.447,638
50.442,AnkleLeft,-0.207,-0.421,1.371,638
50.442,FootLeft,-0.206,-0.397,1.238,638
50.442,HipRight,-0.015,0.384,1.539,638
50.442,KneeRight,0.027,0.017,1.441,638
50.442,AnkleRight,0.076,-0.407,1.352,638
50.442,FootRight,0.081,-0.378,1.219,638
50.579,SpineBase,-0.099,0.367,1.570,639
50.579,SpineMid,-0.108,0.656,1.678,639
50.579,Neck,-0.115,0.938,1.768,639
50.579,Head,-0.147,1.078,1.760,639
50.579,ShoulderLeft,-0.305,0.818,1.688,639
50.579,ElbowLeft,-0.311,0.621,1.602,639
50.579,WristLeft,-0.254,0.412,1.465,639
50.579,HandLeft,-0.226,0.381,1.448,639
50.579,ShoulderRight,0.061,0.825,1.699,639
50.579,ElbowRight,0.090,0.629,1.612,639
50.579,WristRight,0.043,0.404,1.469,639
50.579,HandRight,0.032,0.346,1.455,639
50.579,HipLeft,-0.179,0.376,1.538,639
50.579,KneeLeft,-0.183,0.006,1.447,639
50.579,AnkleLeft,-0.207,-0.421,1.371,639
50.579,FootLeft,-0.205,-0.397,1.238,639
50.579,HipRight,-0.015,0.384,1.539,639
50.579,KneeRight,0.027,0.017,1.441,639
50.579,AnkleRight,0.076,-0.407,1.353,639
50.579,FootRight,0.081,-0.379,1.220,639
50.757,SpineBase,-0.099,0.367,1.570,640
50.757,SpineMid,-0.108,0.656,1.678,640
50.757,Neck,-0.115,0.938,1.768,640
50.757,Head,-0.147,1.078,1.760,640
50.757,ShoulderLeft,-0.304,0.818,1.687,640
50.757,ElbowLeft,-0.311,0.621,1.601,640
50.757,WristLeft,-0.254,0.412,1.464,640
50.757,HandLeft,-0.226,0.381,1.447,640
50.757,ShoulderRight,0.061,0.826,1.699,640
50.757,ElbowRight,0.090,0.629,1.612,640
50.757,WristRight,0.043,0.405,1.468,640
50.757,HandRight,0.032,0.346,1.453,640
50.757,HipLeft,-0.179,0.376,1.538,640
50.757,KneeLeft,-0.183,0.006,1.447,640
50.757,AnkleLeft,-0.207,-0.421,1.371,640
50.757,FootLeft,-0.205,-0.398,1.238,640
50.757,HipRight,-0.015,0.384,1.539,640
50.757,KneeRight,0.027,0.017,1.441,640
50.757,AnkleRight,0.077,-0.407,1.354,640
50.757,FootRight,0.082,-0.380,1.221,640
50.925,SpineBase,-0.099,0.367,1.571,641
50.925,SpineMid,-0.108,0.657,1.678,641
50.925,Neck,-0.114,0.938,1.768,641
50.925,Head,-0.147,1.078,1.759,641
50.925,ShoulderLeft,-0.304,0.818,1.688,641
50.925,ElbowLeft,-0.310,0.621,1.601,641
50.925,WristLeft,-0.254,0.413,1.463,641
50.925,HandLeft,-0.225,0.380,1.446,641
50.925,ShoulderRight,0.061,0.826,1.699,641
50.925,ElbowRight,0.091,0.629,1.612,641
50.925,WristRight,0.043,0.406,1.468,641
50.925,HandRight,0.033,0.347,1.452,641
50.925,HipLeft,-0.179,0.376,1.538,641
50.925,KneeLeft,-0.184,0.006,1.447,641
50.925,AnkleLeft,-0.207,-0.422,1.371,641
50.925,FootLeft,-0.204,-0.398,1.238,641
50.925,HipRight,-0.015,0.384,1.539,641
50.925,KneeRight,0.028,0.016,1.441,641
50.925,AnkleRight,0.078,-0.408,1.355,641
50.925,FootRight,0.084,-0.380,1.223,641
51.061,SpineBase,-0.099,0.367,1.571,642
51.061,SpineMid,-0.108,0.657,1.678,642
51.061,Neck,-0.114,0.938,1.768,642
51.061,Head,-0.147,1.078,1.759,642
51.061,ShoulderLeft,-0.304,0.818,1.688,642
51.061,ElbowLeft,-0.310,0.621,1.600,642
51.061,WristLeft,-0.254,0.412,1.462,642
51.061,HandLeft,-0.224,0.378,1.446,642
51.061,ShoulderRight,0.061,0.826,1.699,642
51.061,ElbowRight,0.091,0.629,1.611,642
51.061,WristRight,0.043,0.406,1.467,642
51.061,HandRight,0.033,0.348,1.451,642
51.061,HipLeft,-0.178,0.376,1.538,642
51.061,KneeLeft,-0.184,0.005,1.447,642
51.061,AnkleLeft,-0.207,-0.422,1.371,642
51.061,FootLeft,-0.204,-0.398,1.238,642
51.061,HipRight,-0.015,0.384,1.539,642
51.061,KneeRight,0.028,0.016,1.441,642
51.061,AnkleRight,0.079,-0.408,1.356,642
51.061,FootRight,0.085,-0.381,1.224,642
51.199,SpineBase,-0.098,0.367,1.571,643
51.199,SpineMid,-0.107,0.657,1.678,643
51.199,Neck,-0.114,0.938,1.769,643
51.199,Head,-0.147,1.078,1.759,643
51.199,ShoulderLeft,-0.304,0.819,1.688,643
51.199,ElbowLeft,-0.310,0.621,1.600,643
51.199,WristLeft,-0.253,0.412,1.462,643
51.199,HandLeft,-0.224,0.377,1.447,643
51.199,ShoulderRight,0.061,0.826,1.699,643
51.199,ElbowRight,0.091,0.629,1.611,643
51.199,WristRight,0.044,0.407,1.467,643
51.199,HandRight,0.033,0.348,1.451,643
51.199,HipLeft,-0.178,0.376,1.538,643
51.199,KneeLeft,-0.185,0.005,1.447,643
51.199,AnkleLeft,-0.207,-0.422,1.372,643
51.199,FootLeft,-0.204,-0.399,1.239,643
51.199,HipRight,-0.015,0.384,1.539,643
51.199,KneeRight,0.028,0.016,1.441,643
51.199,AnkleRight,0.079,-0.409,1.357,643
51.199,FootRight,0.086,-0.382,1.225,643
51.333,SpineBase,-0.098,0.367,1.571,644
51.333,SpineMid,-0.107,0.657,1.678,644
51.333,Neck,-0.114,0.938,1.770,644
51.333,Head,-0.147,1.078,1.759,644
51.333,ShoulderLeft,-0.303,0.819,1.688,644
51.333,ElbowLeft,-0.310,0.621,1.599,644
51.333,WristLeft,-0.253,0.412,1.462,644
51.333,HandLeft,-0.222,0.375,1.447,644
51.333,ShoulderRight,0.061,0.826,1.699,644
51.333,ElbowRight,0.091,0.629,1.611,644
51.333,WristRight,0.044,0.407,1.467,644
51.333,HandRight,0.033,0.348,1.450,644
51.333,HipLeft,-0.178,0.376,1.539,644
51.333,KneeLeft,-0.185,0.004,1.447,644
51.333,AnkleLeft,-0.207,-0.423,1.372,644
51.333,FootLeft,-0.204,-0.400,1.239,644
51.333,HipRight,-0.014,0.384,1.540,644
51.333,KneeRight,0.029,0.015,1.441,644
51.333,AnkleRight,0.079,-0.409,1.358,644
51.333,FootRight,0.085,-0.382,1.226,644
51.478,SpineBase,-0.098,0.367,1.571,645
51.478,SpineMid,-0.107,0.657,1.679,645
51.478,Neck,-0.113,0.938,1.770,645
51.478,Head,-0.147,1.078,1.759,645
51.478,ShoulderLeft,-0.303,0.819,1.688,645
51.478,ElbowLeft,-0.310,0.621,1.599,645
51.478,WristLeft,-0.253,0.412,1.461,645
51.478,HandLeft,-0.220,0.369,1.448,645
51.478,ShoulderRight,0.061,0.826,1.699,645
51.478,ElbowRight,0.092,0.629,1.611,645
51.478,WristRight,0.044,0.407,1.467,645
51.478,HandRight,0.033,0.348,1.450,645
51.478,HipLeft,-0.178,0.376,1.539,645
51.478,KneeLeft,-0.186,0.004,1.448,645
51.478,AnkleLeft,-0.207,-0.423,1.373,645
51.478,FootLeft,-0.204,-0.400,1.240,645
51.478,HipRight,-0.014,0.384,1.540,645
51.478,KneeRight,0.029,0.015,1.441,645
51.478,AnkleRight,0.079,-0.409,1.359,645
51.478,FootRight,0.086,-0.383,1.226,645
51.613,SpineBase,-0.098,0.367,1.571,646
51.613,SpineMid,-0.107,0.657,1.679,646
51.613,Neck,-0.113,0.938,1.771,646
51.613,Head,-0.147,1.078,1.759,646
51.613,ShoulderLeft,-0.302,0.819,1.688,646
51.613,ElbowLeft,-0.310,0.621,1.599,646
51.613,WristLeft,-0.252,0.412,1.461,646
51.613,HandLeft,-0.220,0.368,1.448,646
51.613,ShoulderRight,0.062,0.825,1.700,646
51.613,ElbowRight,0.092,0.629,1.611,646
51.613,WristRight,0.044,0.407,1.467,646
51.613,HandRight,0.033,0.348,1.449,646
51.613,HipLeft,-0.178,0.375,1.539,646
51.613,KneeLeft,-0.186,0.003,1.448,646
51.613,AnkleLeft,-0.206,-0.424,1.374,646
51.613,FootLeft,-0.203,-0.401,1.241,646
51.613,HipRight,-0.014,0.384,1.540,646
51.613,KneeRight,0.029,0.014,1.441,646
51.613,AnkleRight,0.080,-0.410,1.359,646
51.613,FootRight,0.086,-0.383,1.227,646
51.761,SpineBase,-0.098,0.367,1.572,647
51.761,SpineMid,-0.106,0.657,1.679,647
51.761,Neck,-0.113,0.938,1.771,647
51.761,Head,-0.147,1.078,1.759,647
51.761,ShoulderLeft,-0.302,0.819,1.688,647
51.761,ElbowLeft,-0.309,0.621,1.599,647
51.761,WristLeft,-0.252,0.411,1.461,647
51.761,HandLeft,-0.218,0.364,1.449,647
51.761,ShoulderRight,0.063,0.825,1.700,647
51.761,ElbowRight,0.093,0.629,1.612,647
51.761,WristRight,0.044,0.407,1.467,647
51.761,HandRight,0.033,0.347,1.449,647
51.761,HipLeft,-0.178,0.375,1.539,647
51.761,KneeLeft,-0.186,0.003,1.448,647
51.761,AnkleLeft,-0.206,-0.424,1.374,647
51.761,FootLeft,-0.203,-0.401,1.241,647
51.761,HipRight,-0.014,0.384,1.540,647
51.761,KneeRight,0.029,0.014,1.442,647
51.761,AnkleRight,0.080,-0.410,1.359,647
51.761,FootRight,0.086,-0.384,1.227,647
51.897,SpineBase,-0.098,0.366,1.572,648
51.897,SpineMid,-0.106,0.657,1.680,648
51.897,Neck,-0.112,0.938,1.772,648
51.897,Head,-0.147,1.078,1.759,648
51.897,ShoulderLeft,-0.301,0.819,1.689,648
51.897,ElbowLeft,-0.309,0.621,1.599,648
51.897,WristLeft,-0.251,0.411,1.461,648
51.897,HandLeft,-0.218,0.364,1.449,648
51.897,ShoulderRight,0.063,0.825,1.700,648
51.897,ElbowRight,0.093,0.629,1.612,648
51.897,WristRight,0.044,0.407,1.467,648
51.897,HandRight,0.034,0.346,1.449,648
51.897,HipLeft,-0.177,0.375,1.540,648
51.897,KneeLeft,-0.186,0.002,1.448,648
51.897,AnkleLeft,-0.206,-0.425,1.375,648
51.897,FootLeft,-0.203,-0.402,1.242,648
51.897,HipRight,-0.014,0.384,1.540,648
51.897,KneeRight,0.030,0.013,1.442,648
51.897,AnkleRight,0.080,-0.410,1.360,648
51.897,FootRight,0.087,-0.384,1.227,648
52.054,SpineBase,-0.097,0.366,1.572,649
52.054,SpineMid,-0.105,0.657,1.680,649
52.054,Neck,-0.112,0.938,1.772,649
52.054,Head,-0.146,1.078,1.759,649
52.054,ShoulderLeft,-0.300,0.819,1.689,649
52.054,ElbowLeft,-0.309,0.621,1.599,649
52.054,WristLeft,-0.251,0.410,1.462,649
52.054,HandLeft,-0.217,0.362,1.449,649
52.054,ShoulderRight,0.063,0.825,1.700,649
52.054,ElbowRight,0.094,0.629,1.612,649
52.054,WristRight,0.045,0.407,1.467,649
52.054,HandRight,0.034,0.345,1.449,649
52.054,HipLeft,-0.177,0.375,1.540,649
52.054,KneeLeft,-0.187,0.002,1.449,649
52.054,AnkleLeft,-0.206,-0.425,1.375,649
52.054,FootLeft,-0.203,-0.402,1.242,649
52.054,HipRight,-0.013,0.383,1.541,649
52.054,KneeRight,0.030,0.013,1.442,649
52.054,AnkleRight,0.080,-0.411,1.360,649
52.054,FootRight,0.087,-0.384,1.227,649
52.228,SpineBase,-0.097,0.366,1.573,650
52.228,SpineMid,-0.105,0.657,1.681,650
52.228,Neck,-0.111,0.938,1.773,650
52.228,Head,-0.146,1.078,1.760,650
52.228,ShoulderLeft,-0.299,0.819,1.690,650
52.228,ElbowLeft,-0.308,0.621,1.599,650
52.228,WristLeft,-0.250,0.410,1.462,650
52.228,HandLeft,-0.216,0.359,1.449,650
52.228,ShoulderRight,0.063,0.825,1.701,650
52.228,ElbowRight,0.095,0.629,1.612,650
52.228,WristRight,0.045,0.407,1.467,650
52.228,HandRight,0.034,0.345,1.449,650
52.228,HipLeft,-0.176,0.375,1.541,650
52.228,KneeLeft,-0.187,0.001,1.449,650
52.228,AnkleLeft,-0.206,-0.425,1.375,650
52.228,FootLeft,-0.203,-0.403,1.243,650
52.228,HipRight,-0.013,0.383,1.541,650
52.228,KneeRight,0.030,0.012,1.442,650
52.228,AnkleRight,0.080,-0.411,1.360,650
52.228,FootRight,0.087,-0.384,1.227,650
52.361,SpineBase,-0.096,0.366,1.573,651
52.361,SpineMid,-0.105,0.656,1.681,651
52.361,Neck,-0.111,0.938,1.773,651
52.361,Head,-0.145,1.078,1.760,651
52.361,ShoulderLeft,-0.298,0.819,1.690,651
52.361,ElbowLeft,-0.308,0.621,1.600,651
52.361,WristLeft,-0.250,0.410,1.462,651
52.361,HandLeft,-0.215,0.355,1.449,651
52.361,ShoulderRight,0.064,0.825,1.701,651
52.361,ElbowRight,0.095,0.628,1.612,651
52.361,WristRight,0.045,0.407,1.467,651
52.361,HandRight,0.034,0.344,1.449,651
52.361,HipLeft,-0.176,0.375,1.541,651
52.361,KneeLeft,-0.187,0.001,1.449,651
52.361,AnkleLeft,-0.206,-0.426,1.376,651
52.361,FootLeft,-0.202,-0.403,1.243,651
52.361,HipRight,-0.013,0.383,1.542,651
52.361,KneeRight,0.030,0.012,1.442,651
52.361,AnkleRight,0.080,-0.411,1.360,651
52.361,FootRight,0.086,-0.385,1.227,651
52.495,SpineBase,-0.096,0.366,1.574,652
52.495,SpineMid,-0.104,0.656,1.682,652
52.495,Neck,-0.111,0.938,1.773,652
52.495,Head,-0.145,1.078,1.760,652
52.495,ShoulderLeft,-0.297,0.819,1.691,652
52.495,ElbowLeft,-0.307,0.622,1.600,652
52.495,WristLeft,-0.249,0.409,1.462,652
52.495,HandLeft,-0.215,0.355,1.450,652
52.495,ShoulderRight,0.065,0.825,1.702,652
52.495,ElbowRight,0.096,0.628,1.613,652
52.495,WristRight,0.045,0.407,1.467,652
52.495,HandRight,0.034,0.344,1.449,652
52.495,HipLeft,-0.175,0.375,1.542,652
52.495,KneeLeft,-0.186,0.000,1.449,652
52.495,AnkleLeft,-0.205,-0.426,1.376,652
52.495,FootLeft,-0.202,-0.404,1.243,652
52.495,HipRight,-0.012,0.383,1.542,652
52.495,KneeRight,0.031,0.011,1.442,652
52.495,AnkleRight,0.080,-0.412,1.359,652
52.495,FootRight,0.086,-0.385,1.227,652
52.628,SpineBase,-0.095,0.366,1.574,653
52.628,SpineMid,-0.104,0.656,1.682,653
52.628,Neck,-0.110,0.938,1.774,653
52.628,Head,-0.144,1.078,1.761,653
52.628,ShoulderLeft,-0.296,0.819,1.692,653
52.628,ElbowLeft,-0.307,0.622,1.600,653
52.628,WristLeft,-0.249,0.409,1.463,653
52.628,HandLeft,-0.217,0.363,1.451,653
52.628,ShoulderRight,0.066,0.824,1.702,653
52.628,ElbowRight,0.097,0.628,1.613,653
52.628,WristRight,0.046,0.407,1.467,653
52.628,HandRight,0.034,0.344,1.449,653
52.628,HipLeft,-0.175,0.374,1.542,653
52.628,KneeLeft,-0.186,-0.001,1.449,653
52.628,AnkleLeft,-0.205,-0.427,1.376,653
52.628,FootLeft,-0.202,-0.404,1.243,653
52.628,HipRight,-0.012,0.383,1.542,653
52.628,KneeRight,0.031,0.011,1.442,653
52.628,AnkleRight,0.080,-0.412,1.359,653
52.628,FootRight,0.086,-0.386,1.226,653
52.757,SpineBase,-0.095,0.366,1.574,654
52.757,SpineMid,-0.103,0.656,1.682,654
52.757,Neck,-0.110,0.938,1.774,654
52.757,Head,-0.143,1.078,1.761,654
52.757,ShoulderLeft,-0.295,0.819,1.692,654
52.757,ElbowLeft,-0.306,0.622,1.601,654
52.757,WristLeft,-0.248,0.409,1.463,654
52.757,HandLeft,-0.217,0.370,1.453,654
52.757,ShoulderRight,0.067,0.824,1.702,654
52.757,ElbowRight,0.097,0.628,1.613,654
52.757,WristRight,0.046,0.407,1.467,654
52.757,HandRight,0.034,0.343,1.449,654
52.757,HipLeft,-0.175,0.374,1.543,654
52.757,KneeLeft,-0.186,-0.001,1.449,654
52.757,AnkleLeft,-0.205,-0.427,1.376,654
52.757,FootLeft,-0.201,-0.404,1.243,654
52.757,HipRight,-0.011,0.383,1.543,654
52.757,KneeRight,0.031,0.010,1.441,654
