time,joint,pos_x,pos_y,poz_z,frame
7.623,ShoulderRight,0.080,1.001,2.330,90
7.623,ElbowRight,0.306,0.990,2.361,90
7.623,WristRight,0.522,1.008,2.325,90
7.700,ShoulderLeft,-0.291,1.001,2.367,91
7.700,ElbowLeft,-0.539,0.994,2.433,91
7.700,WristLeft,-0.745,1.016,2.437,91
7.700,ShoulderRight,0.080,1.001,2.330,91
7.700,ElbowRight,0.306,0.990,2.361,91
7.700,WristRight,0.522,1.008,2.325,91
7.782,ShoulderLeft,-0.291,1.001,2.367,92
7.782,ElbowLeft,-0.538,0.994,2.433,92
7.782,WristLeft,-0.745,1.015,2.437,92
7.782,ShoulderRight,0.080,1.001,2.330,92
7.782,ElbowRight,0.306,0.989,2.361,92
7.782,WristRight,0.522,1.008,2.325,92
7.861,ShoulderLeft,-0.291,1.001,2.367,93
7.861,ElbowLeft,-0.538,0.994,2.433,93
7.861,WristLeft,-0.745,1.015,2.436,93
7.861,ShoulderRight,0.080,1.001,2.330,93
7.861,ElbowRight,0.306,0.989,2.361,93
7.861,WristRight,0.521,1.008,2.325,93
7.936,ShoulderLeft,-0.291,1.001,2.367,94
7.936,ElbowLeft,-0.538,0.994,2.433,94
7.936,WristLeft,-0.745,1.014,2.436,94
7.936,ShoulderRight,0.080,1.001,2.330,94
7.936,ElbowRight,0.306,0.989,2.361,94
7.936,WristRight,0.522,1.008,2.325,94
8.013,ShoulderLeft,-0.291,1.001,2.367,95
8.013,ElbowLeft,-0.538,0.993,2.433,95
8.013,WristLeft,-0.745,1.014,2.436,95
8.013,ShoulderRight,0.080,1.001,2.331,95
8.013,ElbowRight,0.305,0.989,2.361,95
8.013,WristRight,0.522,1.008,2.325,95
8.092,ShoulderLeft,-0.291,1.001,2.367,96
8.092,ElbowLeft,-0.538,0.993,2.433,96
8.092,WristLeft,-0.745,1.013,2.436,96
8.092,ShoulderRight,0.080,1.000,2.331,96
8.092,ElbowRight,0.305,0.989,2.361,96
8.092,WristRight,0.522,1.008,2.325,96
8.169,ShoulderLeft,-0.291,1.001,2.367,97
8.169,ElbowLeft,-0.539,0.993,2.433,97
8.169,WristLeft,-0.745,1.013,2.436,97
8.169,ShoulderRight,0.080,1.000,2.331,97
8.169,ElbowRight,0.305,0.989,2.361,97
8.169,WristRight,0.522,1.008,2.325,97
8.244,ShoulderLeft,-0.291,1.001,2.367,98
8.244,ElbowLeft,-0.539,0.993,2.434,98
8.244,WristLeft,-0.745,1.012,2.436,98
8.244,ShoulderRight,0.080,1.000,2.331,98
8.244,ElbowRight,0.304,0.989,2.362,98
8.244,WristRight,0.522,1.008,2.325,98
8.326,ShoulderLeft,-0.291,1.001,2.367,99
8.326,ElbowLeft,-0.539,0.992,2.434,99
8.326,WristLeft,-0.745,1.011,2.436,99
8.326,ShoulderRight,0.080,1.000,2.331,99
8.326,ElbowRight,0.304,0.989,2.362,99
8.326,WristRight,0.522,1.008,2.325,99
8.402,ShoulderLeft,-0.291,1.000,2.367,100
8.402,ElbowLeft,-0.539,0.992,2.434,100
8.402,WristLeft,-0.746,1.011,2.436,100
8.402,ShoulderRight,0.079,1.000,2.332,100
8.402,ElbowRight,0.304,0.989,2.362,100
8.402,WristRight,0.522,1.008,2.325,100
8.482,ShoulderLeft,-0.291,1.000,2.367,101
8.482,ElbowLeft,-0.539,0.992,2.434,101
8.482,WristLeft,-0.746,1.010,2.436,101
8.482,ShoulderRight,0.079,1.000,2.332,101
8.482,ElbowRight,0.303,0.988,2.362,101
8.482,WristRight,0.522,1.008,2.326,101
8.559,ShoulderLeft,-0.291,1.000,2.368,102
8.559,ElbowLeft,-0.539,0.992,2.434,102
8.559,WristLeft,-0.746,1.010,2.436,102
8.559,ShoulderRight,0.079,1.000,2.332,102
8.559,ElbowRight,0.303,0.988,2.362,102
8.559,WristRight,0.523,1.008,2.326,102
8.640,ShoulderLeft,-0.292,1.000,2.368,103
8.640,ElbowLeft,-0.539,0.992,2.434,103
8.640,WristLeft,-0.746,1.009,2.436,103
8.640,ShoulderRight,0.079,1.000,2.332,103
8.640,ElbowRight,0.302,0.988,2.363,103
8.640,WristRight,0.523,1.008,2.326,103
8.717,ShoulderLeft,-0.292,1.000,2.368,104
8.717,ElbowLeft,-0.539,0.991,2.434,104
8.717,WristLeft,-0.746,1.009,2.437,104
8.717,ShoulderRight,0.079,1.000,2.333,104
8.717,ElbowRight,0.302,0.988,2.363,104
8.717,WristRight,0.523,1.008,2.326,104
8.794,ShoulderLeft,-0.292,0.999,2.368,105
8.794,ElbowLeft,-0.539,0.991,2.434,105
8.794,WristLeft,-0.746,1.009,2.437,105
8.794,ShoulderRight,0.078,1.000,2.333,105
8.794,ElbowRight,0.302,0.987,2.363,105
8.794,WristRight,0.523,1.008,2.326,105
8.880,ShoulderLeft,-0.292,0.999,2.368,106
8.880,ElbowLeft,-0.540,0.991,2.434,106
8.880,WristLeft,-0.747,1.008,2.437,106
8.880,ShoulderRight,0.078,1.000,2.333,106
8.880,ElbowRight,0.302,0.987,2.364,106
8.880,WristRight,0.523,1.008,2.326,106
8.958,ShoulderLeft,-0.292,0.999,2.368,107
8.958,ElbowLeft,-0.540,0.991,2.434,107
8.958,WristLeft,-0.747,1.008,2.436,107
8.958,ShoulderRight,0.078,1.000,2.333,107
8.958,ElbowRight,0.302,0.987,2.364,107
8.958,WristRight,0.523,1.008,2.326,107
9.036,ShoulderLeft,-0.293,0.999,2.368,108
9.036,ElbowLeft,-0.540,0.991,2.434,108
9.036,WristLeft,-0.747,1.008,2.436,108
9.036,ShoulderRight,0.078,0.999,2.333,108
9.036,ElbowRight,0.301,0.987,2.364,108
9.036,WristRight,0.523,1.008,2.326,108
9.126,ShoulderLeft,-0.293,0.999,2.368,109
9.126,ElbowLeft,-0.540,0.990,2.434,109
9.126,WristLeft,-0.747,1.008,2.436,109
9.126,ShoulderRight,0.078,0.999,2.333,109
9.126,ElbowRight,0.301,0.986,2.364,109
9.126,WristRight,0.523,1.008,2.325,109
9.202,ShoulderLeft,-0.293,0.999,2.368,110
9.202,ElbowLeft,-0.540,0.990,2.434,110
9.202,WristLeft,-0.747,1.007,2.436,110
9.202,ShoulderRight,0.078,0.999,2.334,110
9.202,ElbowRight,0.301,0.986,2.364,110
9.202,WristRight,0.523,1.007,2.325,110
9.275,ShoulderLeft,-0.293,0.998,2.368,111
9.275,ElbowLeft,-0.540,0.990,2.434,111
9.275,WristLeft,-0.747,1.007,2.436,111
9.275,ShoulderRight,0.077,0.999,2.334,111
9.275,ElbowRight,0.301,0.986,2.364,111
9.275,WristRight,0.523,1.007,2.324,111
9.364,ShoulderLeft,-0.293,0.998,2.368,112
9.364,ElbowLeft,-0.540,0.990,2.434,112
9.364,WristLeft,-0.748,1.007,2.435,112
9.364,ShoulderRight,0.077,0.999,2.334,112
9.364,ElbowRight,0.301,0.986,2.364,112
9.364,WristRight,0.522,1.007,2.324,112
9.440,ShoulderLeft,-0.293,0.998,2.368,113
9.440,ElbowLeft,-0.541,0.990,2.434,113
9.440,WristLeft,-0.748,1.007,2.435,113
9.440,ShoulderRight,0.077,0.999,2.334,113
9.440,ElbowRight,0.301,0.985,2.364,113
9.440,WristRight,0.522,1.006,2.324,113
9.516,ShoulderLeft,-0.294,0.998,2.368,114
9.516,ElbowLeft,-0.541,0.990,2.434,114
9.516,WristLeft,-0.748,1.007,2.435,114
9.516,ShoulderRight,0.077,0.999,2.334,114
9.516,ElbowRight,0.301,0.985,2.364,114
9.516,WristRight,0.522,1.006,2.323,114
9.590,ShoulderLeft,-0.294,0.998,2.367,115
9.590,ElbowLeft,-0.541,0.990,2.434,115
9.590,WristLeft,-0.748,1.006,2.434,115
9.590,ShoulderRight,0.077,0.999,2.334,115
9.590,ElbowRight,0.301,0.985,2.364,115
9.590,WristRight,0.522,1.006,2.322,115
9.666,ShoulderLeft,-0.294,0.998,2.367,116
9.666,ElbowLeft,-0.541,0.989,2.434,116
9.666,WristLeft,-0.748,1.006,2.434,116
9.666,ShoulderRight,0.077,0.999,2.334,116
9.666,ElbowRight,0.302,0.984,2.363,116
9.666,WristRight,0.522,1.005,2.321,116
9.740,ShoulderLeft,-0.294,0.998,2.367,117
9.740,ElbowLeft,-0.541,0.989,2.434,117
9.740,WristLeft,-0.748,1.006,2.434,117
9.740,ShoulderRight,0.077,0.999,2.334,117
9.740,ElbowRight,0.302,0.984,2.363,117
9.740,WristRight,0.523,1.005,2.320,117
9.828,ShoulderLeft,-0.294,0.998,2.367,118
9.828,ElbowLeft,-0.541,0.989,2.434,118
9.828,WristLeft,-0.748,1.006,2.433,118
9.828,ShoulderRight,0.077,0.999,2.334,118
9.828,ElbowRight,0.303,0.983,2.362,118
9.828,WristRight,0.523,1.004,2.319,118
9.905,ShoulderLeft,-0.294,0.998,2.367,119
9.905,ElbowLeft,-0.541,0.989,2.434,119
9.905,WristLeft,-0.748,1.006,2.433,119
9.905,ShoulderRight,0.077,0.999,2.334,119
9.905,ElbowRight,0.303,0.983,2.362,119
9.905,WristRight,0.524,1.004,2.318,119
9.979,ShoulderLeft,-0.294,0.998,2.366,120
9.979,ElbowLeft,-0.541,0.989,2.433,120
9.979,WristLeft,-0.748,1.006,2.433,120
9.979,ShoulderRight,0.077,0.999,2.334,120
9.979,ElbowRight,0.304,0.983,2.361,120
9.979,WristRight,0.524,1.004,2.318,120
10.056,ShoulderLeft,-0.294,0.998,2.366,121
10.056,ElbowLeft,-0.541,0.989,2.433,121
10.056,WristLeft,-0.748,1.006,2.432,121
10.056,ShoulderRight,0.077,0.999,2.334,121
10.056,ElbowRight,0.304,0.983,2.361,121
10.056,WristRight,0.524,1.004,2.317,121
10.133,ShoulderLeft,-0.294,0.998,2.365,122
10.133,ElbowLeft,-0.541,0.989,2.433,122
10.133,WristLeft,-0.748,1.006,2.432,122
10.133,ShoulderRight,0.077,0.999,2.334,122
10.133,ElbowRight,0.304,0.982,2.360,122
10.133,WristRight,0.524,1.004,2.317,122
10.208,ShoulderLeft,-0.294,0.998,2.365,123
10.208,ElbowLeft,-0.541,0.989,2.433,123
10.208,WristLeft,-0.748,1.006,2.432,123
10.208,ShoulderRight,0.077,0.999,2.333,123
10.208,ElbowRight,0.304,0.982,2.360,123
10.208,WristRight,0.524,1.004,2.317,123
10.287,ShoulderLeft,-0.294,0.998,2.365,124
10.287,ElbowLeft,-0.541,0.989,2.432,124
10.287,WristLeft,-0.748,1.006,2.431,124
10.287,ShoulderRight,0.077,0.999,2.333,124
10.287,ElbowRight,0.304,0.982,2.359,124
10.287,WristRight,0.524,1.003,2.316,124
10.373,ShoulderLeft,-0.294,0.997,2.364,125
10.373,ElbowLeft,-0.541,0.989,2.432,125
10.373,WristLeft,-0.748,1.006,2.431,125
10.373,ShoulderRight,0.077,0.999,2.333,125
10.373,ElbowRight,0.305,0.982,2.359,125
10.373,WristRight,0.524,1.003,2.316,125
10.447,ShoulderLeft,-0.294,0.997,2.364,126
10.447,ElbowLeft,-0.541,0.989,2.432,126
10.447,WristLeft,-0.748,1.006,2.430,126
10.447,ShoulderRight,0.077,0.999,2.333,126
10.447,ElbowRight,0.305,0.982,2.359,126
10.447,WristRight,0.525,1.003,2.315,126
10.523,ShoulderLeft,-0.294,0.997,2.364,127
10.523,ElbowLeft,-0.541,0.989,2.431,127
10.523,WristLeft,-0.749,1.006,2.430,127
10.523,ShoulderRight,0.077,0.999,2.332,127
10.523,ElbowRight,0.305,0.982,2.358,127
10.523,WristRight,0.525,1.003,2.315,127
10.599,ShoulderLeft,-0.294,0.997,2.363,128
10.599,ElbowLeft,-0.541,0.989,2.431,128
10.599,WristLeft,-0.749,1.006,2.429,128
10.599,ShoulderRight,0.077,0.999,2.332,128
10.599,ElbowRight,0.305,0.982,2.358,128
10.599,WristRight,0.525,1.003,2.315,128
10.677,ShoulderLeft,-0.294,0.997,2.363,129
10.677,ElbowLeft,-0.541,0.989,2.431,129
10.677,WristLeft,-0.749,1.006,2.428,129
10.677,ShoulderRight,0.077,0.999,2.332,129
10.677,ElbowRight,0.305,0.982,2.358,129
10.677,WristRight,0.526,1.003,2.314,129
10.755,ShoulderLeft,-0.294,0.997,2.362,130
10.755,ElbowLeft,-0.541,0.989,2.430,130
10.755,WristLeft,-0.749,1.006,2.428,130
10.755,ShoulderRight,0.077,0.999,2.331,130
10.755,ElbowRight,0.305,0.982,2.357,130
10.755,WristRight,0.526,1.003,2.313,130
10.838,ShoulderLeft,-0.294,0.997,2.362,131
10.838,ElbowLeft,-0.541,0.989,2.430,131
10.838,WristLeft,-0.749,1.006,2.427,131
10.838,ShoulderRight,0.077,0.999,2.331,131
10.838,ElbowRight,0.305,0.982,2.357,131
10.838,WristRight,0.527,1.002,2.312,131
10.925,ShoulderLeft,-0.294,0.997,2.361,132
10.925,ElbowLeft,-0.541,0.989,2.429,132
10.925,WristLeft,-0.749,1.007,2.427,132
10.925,ShoulderRight,0.077,0.999,2.331,132
10.925,ElbowRight,0.305,0.981,2.356,132
10.925,WristRight,0.527,1.001,2.311,132
11.002,ShoulderLeft,-0.293,0.997,2.361,133
11.002,ElbowLeft,-0.541,0.989,2.429,133
11.002,WristLeft,-0.749,1.007,2.426,133
11.002,ShoulderRight,0.077,0.999,2.330,133
11.002,ElbowRight,0.305,0.981,2.356,133
11.002,WristRight,0.526,1.000,2.310,133
11.077,ShoulderLeft,-0.293,0.997,2.361,134
11.077,ElbowLeft,-0.541,0.989,2.428,134
11.077,WristLeft,-0.749,1.007,2.425,134
11.077,ShoulderRight,0.077,0.999,2.330,134
11.077,ElbowRight,0.305,0.981,2.355,134
11.077,WristRight,0.526,0.999,2.309,134
11.152,ShoulderLeft,-0.293,0.997,2.360,135
11.152,ElbowLeft,-0.541,0.989,2.428,135
11.152,WristLeft,-0.748,1.007,2.425,135
11.152,ShoulderRight,0.077,0.999,2.330,135
11.152,ElbowRight,0.305,0.981,2.354,135
11.152,WristRight,0.526,0.998,2.309,135
11.229,ShoulderLeft,-0.293,0.997,2.360,136
11.229,ElbowLeft,-0.541,0.989,2.427,136
11.229,WristLeft,-0.748,1.007,2.425,136
11.229,ShoulderRight,0.077,0.999,2.330,136
11.229,ElbowRight,0.305,0.981,2.354,136
11.229,WristRight,0.526,0.998,2.308,136
11.308,ShoulderLeft,-0.293,0.997,2.360,137
11.308,ElbowLeft,-0.541,0.989,2.427,137
11.308,WristLeft,-0.748,1.006,2.425,137
11.308,ShoulderRight,0.077,0.999,2.329,137
11.308,ElbowRight,0.305,0.981,2.353,137
11.308,WristRight,0.527,0.998,2.308,137
11.392,ShoulderLeft,-0.293,0.997,2.359,138
11.392,ElbowLeft,-0.541,0.989,2.427,138
11.392,WristLeft,-0.748,1.006,2.424,138
11.392,ShoulderRight,0.077,0.999,2.329,138
11.392,ElbowRight,0.305,0.981,2.353,138
11.392,WristRight,0.528,0.997,2.308,138
11.472,ShoulderLeft,-0.293,0.997,2.359,139
11.472,ElbowLeft,-0.541,0.988,2.427,139
11.472,WristLeft,-0.748,1.005,2.424,139
11.472,ShoulderRight,0.077,0.999,2.329,139
11.472,ElbowRight,0.305,0.980,2.353,139
11.472,WristRight,0.528,0.997,2.308,139
11.558,ShoulderLeft,-0.293,0.997,2.359,140
11.558,ElbowLeft,-0.541,0.987,2.427,140
11.558,WristLeft,-0.748,1.004,2.424,140
11.558,ShoulderRight,0.077,0.999,2.329,140
11.558,ElbowRight,0.305,0.980,2.353,140
11.558,WristRight,0.529,0.997,2.307,140
11.641,ShoulderLeft,-0.293,0.997,2.359,141
11.641,ElbowLeft,-0.541,0.987,2.426,141
11.641,WristLeft,-0.748,1.003,2.424,141
11.641,ShoulderRight,0.077,0.999,2.329,141
11.641,ElbowRight,0.305,0.980,2.353,141
11.641,WristRight,0.530,0.997,2.307,141
11.717,ShoulderLeft,-0.293,0.997,2.359,142
11.717,ElbowLeft,-0.541,0.986,2.426,142
11.717,WristLeft,-0.748,1.002,2.424,142
11.717,ShoulderRight,0.077,0.999,2.329,142
11.717,ElbowRight,0.305,0.980,2.353,142
11.717,WristRight,0.530,0.997,2.307,142
11.791,ShoulderLeft,-0.293,0.997,2.359,143
11.791,ElbowLeft,-0.540,0.985,2.426,143
11.791,WristLeft,-0.747,1.001,2.424,143
11.791,ShoulderRight,0.077,0.999,2.329,143
11.791,ElbowRight,0.305,0.980,2.352,143
11.791,WristRight,0.531,0.998,2.307,143
11.879,ShoulderLeft,-0.293,0.997,2.359,144
11.879,ElbowLeft,-0.540,0.984,2.426,144
11.879,WristLeft,-0.747,1.000,2.424,144
11.879,ShoulderRight,0.078,0.999,2.329,144
11.879,ElbowRight,0.305,0.980,2.352,144
11.879,WristRight,0.531,0.998,2.308,144
11.960,ShoulderLeft,-0.293,0.997,2.359,145
11.960,ElbowLeft,-0.540,0.983,2.426,145
11.960,WristLeft,-0.747,0.999,2.424,145
11.960,ShoulderRight,0.078,0.999,2.329,145
11.960,ElbowRight,0.306,0.980,2.352,145
11.960,WristRight,0.531,0.998,2.308,145
12.038,ShoulderLeft,-0.293,0.997,2.359,146
12.038,ElbowLeft,-0.539,0.982,2.426,146
12.038,WristLeft,-0.747,0.999,2.425,146
12.038,ShoulderRight,0.078,0.999,2.329,146
12.038,ElbowRight,0.306,0.980,2.353,146
12.038,WristRight,0.531,0.998,2.309,146
12.112,ShoulderLeft,-0.293,0.997,2.359,147
12.112,ElbowLeft,-0.539,0.982,2.426,147
12.112,WristLeft,-0.746,0.998,2.425,147
12.112,ShoulderRight,0.078,0.999,2.329,147
12.112,ElbowRight,0.306,0.980,2.353,147
12.112,WristRight,0.531,0.998,2.309,147
12.187,ShoulderLeft,-0.293,0.997,2.359,148
12.187,ElbowLeft,-0.539,0.981,2.426,148
12.187,WristLeft,-0.746,0.998,2.425,148
12.187,ShoulderRight,0.078,0.999,2.329,148
12.187,ElbowRight,0.306,0.980,2.353,148
12.187,WristRight,0.531,0.998,2.310,148
12.262,ShoulderLeft,-0.293,0.997,2.359,149
12.262,ElbowLeft,-0.539,0.981,2.426,149
12.262,WristLeft,-0.746,0.997,2.425,149
12.262,ShoulderRight,0.078,0.999,2.329,149
12.262,ElbowRight,0.306,0.980,2.353,149
12.262,WristRight,0.530,0.997,2.310,149
12.339,ShoulderLeft,-0.293,0.996,2.359,150
12.339,ElbowLeft,-0.539,0.980,2.426,150
12.339,WristLeft,-0.746,0.997,2.425,150
12.339,ShoulderRight,0.078,0.998,2.329,150
12.339,ElbowRight,0.306,0.980,2.353,150
12.339,WristRight,0.530,0.997,2.311,150
12.425,ShoulderLeft,-0.293,0.996,2.359,151
12.425,ElbowLeft,-0.539,0.980,2.426,151
12.425,WristLeft,-0.746,0.997,2.425,151
12.425,ShoulderRight,0.078,0.998,2.329,151
12.425,ElbowRight,0.306,0.980,2.353,151
12.425,WristRight,0.529,0.997,2.311,151
12.500,ShoulderLeft,-0.293,0.996,2.360,152
12.500,ElbowLeft,-0.539,0.980,2.426,152
12.500,WristLeft,-0.746,0.996,2.425,152
12.500,ShoulderRight,0.078,0.998,2.329,152
12.500,ElbowRight,0.306,0.980,2.353,152
12.500,WristRight,0.528,0.997,2.311,152
12.576,ShoulderLeft,-0.293,0.996,2.360,153
12.576,ElbowLeft,-0.539,0.980,2.426,153
12.576,WristLeft,-0.746,0.996,2.425,153
12.576,ShoulderRight,0.078,0.998,2.329,153
12.576,ElbowRight,0.306,0.980,2.353,153
12.576,WristRight,0.526,0.996,2.311,153
12.652,ShoulderLeft,-0.292,0.996,2.360,154
12.652,ElbowLeft,-0.539,0.979,2.426,154
12.652,WristLeft,-0.746,0.996,2.424,154
12.652,ShoulderRight,0.078,0.998,2.330,154
12.652,ElbowRight,0.306,0.980,2.353,154
12.652,WristRight,0.526,0.996,2.311,154
12.738,ShoulderLeft,-0.292,0.996,2.360,155
12.738,ElbowLeft,-0.538,0.979,2.426,155
12.738,WristLeft,-0.745,0.995,2.423,155
12.738,ShoulderRight,0.079,0.998,2.330,155
12.738,ElbowRight,0.306,0.980,2.353,155
12.738,WristRight,0.525,0.995,2.312,155
12.813,ShoulderLeft,-0.292,0.996,2.360,156
12.813,ElbowLeft,-0.538,0.979,2.426,156
12.813,WristLeft,-0.745,0.994,2.423,156
12.813,ShoulderRight,0.079,0.998,2.330,156
12.813,ElbowRight,0.306,0.980,2.353,156
12.813,WristRight,0.525,0.995,2.312,156
12.896,ShoulderLeft,-0.292,0.996,2.361,157
12.896,ElbowLeft,-0.538,0.979,2.426,157
12.896,WristLeft,-0.745,0.994,2.422,157
12.896,ShoulderRight,0.079,0.997,2.330,157
12.896,ElbowRight,0.306,0.980,2.353,157
12.896,WristRight,0.524,0.994,2.312,157
12.970,ShoulderLeft,-0.292,0.996,2.361,158
12.970,ElbowLeft,-0.538,0.979,2.426,158
12.970,WristLeft,-0.745,0.994,2.422,158
12.970,ShoulderRight,0.080,0.997,2.331,158
12.970,ElbowRight,0.306,0.980,2.353,158
12.970,WristRight,0.523,0.994,2.312,158
13.046,ShoulderLeft,-0.291,0.996,2.362,159
13.046,ElbowLeft,-0.538,0.979,2.426,159
13.046,WristLeft,-0.745,0.993,2.421,159
13.046,ShoulderRight,0.080,0.996,2.331,159
13.046,ElbowRight,0.306,0.980,2.353,159
13.046,WristRight,0.523,0.994,2.312,159
13.126,ShoulderLeft,-0.291,0.996,2.362,160
13.126,ElbowLeft,-0.538,0.978,2.426,160
13.126,WristLeft,-0.745,0.993,2.420,160
13.126,ShoulderRight,0.081,0.996,2.331,160
13.126,ElbowRight,0.306,0.979,2.353,160
13.126,WristRight,0.523,0.993,2.312,160
13.203,ShoulderLeft,-0.291,0.996,2.362,161
13.203,ElbowLeft,-0.538,0.978,2.426,161
13.203,WristLeft,-0.745,0.993,2.420,161
13.203,ShoulderRight,0.081,0.995,2.332,161
13.203,ElbowRight,0.306,0.979,2.353,161
13.203,WristRight,0.522,0.993,2.312,161
13.278,ShoulderLeft,-0.291,0.996,2.363,162
13.278,ElbowLeft,-0.538,0.978,2.426,162
13.278,WristLeft,-0.745,0.993,2.419,162
13.278,ShoulderRight,0.082,0.995,2.332,162
13.278,ElbowRight,0.306,0.979,2.353,162
13.278,WristRight,0.522,0.993,2.312,162
13.356,ShoulderLeft,-0.291,0.996,2.363,163
13.356,ElbowLeft,-0.538,0.978,2.426,163
13.356,WristLeft,-0.745,0.993,2.419,163
13.356,ShoulderRight,0.082,0.994,2.332,163
13.356,ElbowRight,0.306,0.979,2.353,163
13.356,WristRight,0.523,0.993,2.311,163
13.437,ShoulderLeft,-0.291,0.996,2.364,164
13.437,ElbowLeft,-0.538,0.978,2.426,164
13.437,WristLeft,-0.745,0.993,2.418,164
13.437,ShoulderRight,0.083,0.993,2.333,164
13.437,ElbowRight,0.306,0.979,2.353,164
13.437,WristRight,0.523,0.993,2.310,164
13.511,ShoulderLeft,-0.291,0.996,2.365,165
13.511,ElbowLeft,-0.538,0.978,2.426,165
13.511,WristLeft,-0.745,0.994,2.417,165
13.511,ShoulderRight,0.083,0.992,2.333,165
13.511,ElbowRight,0.306,0.979,2.353,165
13.511,WristRight,0.524,0.993,2.310,165
13.588,ShoulderLeft,-0.290,0.996,2.365,166
13.588,ElbowLeft,-0.538,0.978,2.426,166
13.588,WristLeft,-0.745,0.996,2.412,166
13.588,ShoulderRight,0.084,0.991,2.333,166
13.588,ElbowRight,0.306,0.979,2.353,166
13.588,WristRight,0.526,0.994,2.306,166
13.664,ShoulderLeft,-0.290,0.996,2.366,167
13.664,ElbowLeft,-0.538,0.978,2.426,167
13.664,WristLeft,-0.744,0.999,2.406,167
13.664,ShoulderRight,0.084,0.991,2.334,167
13.664,ElbowRight,0.306,0.979,2.354,167
13.664,WristRight,0.528,0.997,2.301,167
13.740,ShoulderLeft,-0.290,0.996,2.367,168
13.740,ElbowLeft,-0.538,0.978,2.425,168
13.740,WristLeft,-0.742,1.006,2.394,168
13.740,ShoulderRight,0.084,0.990,2.334,168
13.740,ElbowRight,0.306,0.978,2.354,168
13.740,WristRight,0.539,1.009,2.261,168
13.822,ShoulderLeft,-0.290,0.996,2.367,169
13.822,ElbowLeft,-0.538,0.978,2.425,169
13.822,WristLeft,-0.738,1.015,2.377,169
13.822,ShoulderRight,0.084,0.990,2.335,169
13.822,ElbowRight,0.307,0.977,2.355,169
13.822,WristRight,0.531,1.014,2.249,169
13.905,ShoulderLeft,-0.290,0.996,2.368,170
13.905,ElbowLeft,-0.538,0.978,2.425,170
13.905,WristLeft,-0.726,1.028,2.344,170
13.905,ShoulderRight,0.084,0.990,2.335,170
13.905,ElbowRight,0.309,0.977,2.355,170
13.905,WristRight,0.519,1.020,2.240,170
13.983,ShoulderLeft,-0.291,0.995,2.369,171
13.983,ElbowLeft,-0.536,0.977,2.424,171
13.983,WristLeft,-0.722,1.035,2.324,171
13.983,ShoulderRight,0.084,0.989,2.336,171
13.983,ElbowRight,0.310,0.976,2.355,171
13.983,WristRight,0.506,1.025,2.233,171
14.060,ShoulderLeft,-0.291,0.995,2.370,172
14.060,ElbowLeft,-0.533,0.977,2.423,172
14.060,WristLeft,-0.719,1.040,2.310,172
14.060,ShoulderRight,0.084,0.989,2.338,172
14.060,ElbowRight,0.311,0.976,2.355,172
14.060,WristRight,0.494,1.034,2.219,172
14.138,ShoulderLeft,-0.291,0.994,2.371,173
14.138,ElbowLeft,-0.529,0.977,2.421,173
14.138,WristLeft,-0.716,1.043,2.299,173
14.138,ShoulderRight,0.084,0.989,2.339,173
14.138,ElbowRight,0.311,0.976,2.355,173
14.138,WristRight,0.486,1.040,2.209,173
14.215,ShoulderLeft,-0.291,0.993,2.373,174
14.215,ElbowLeft,-0.526,0.977,2.420,174
14.215,WristLeft,-0.714,1.046,2.291,174
14.215,ShoulderRight,0.084,0.989,2.341,174
14.215,ElbowRight,0.312,0.975,2.355,174
14.215,WristRight,0.480,1.045,2.200,174
14.293,ShoulderLeft,-0.291,0.993,2.374,175
14.293,ElbowLeft,-0.522,0.976,2.419,175
14.293,WristLeft,-0.700,1.050,2.276,175
14.293,ShoulderRight,0.084,0.989,2.343,175
14.293,ElbowRight,0.312,0.975,2.355,175
14.293,WristRight,0.473,1.051,2.186,175
14.376,ShoulderLeft,-0.291,0.992,2.376,176
14.376,ElbowLeft,-0.517,0.976,2.418,176
14.376,WristLeft,-0.686,1.052,2.267,176
14.376,ShoulderRight,0.084,0.989,2.344,176
14.376,ElbowRight,0.312,0.975,2.355,176
14.376,WristRight,0.466,1.057,2.173,176
14.458,ShoulderLeft,-0.291,0.992,2.377,177
14.458,ElbowLeft,-0.513,0.975,2.417,177
14.458,WristLeft,-0.670,1.054,2.259,177
14.458,ShoulderRight,0.084,0.988,2.345,177
14.458,ElbowRight,0.313,0.975,2.354,177
14.458,WristRight,0.457,1.060,2.164,177
14.534,ShoulderLeft,-0.291,0.991,2.378,178
14.534,ElbowLeft,-0.510,0.975,2.416,178
14.534,WristLeft,-0.660,1.055,2.255,178
14.534,ShoulderRight,0.084,0.988,2.346,178
14.534,ElbowRight,0.313,0.975,2.354,178
14.534,WristRight,0.449,1.062,2.157,178
14.624,ShoulderLeft,-0.291,0.991,2.379,179
14.624,ElbowLeft,-0.507,0.975,2.414,179
14.624,WristLeft,-0.644,1.055,2.247,179
14.624,ShoulderRight,0.084,0.988,2.346,179
14.624,ElbowRight,0.313,0.976,2.353,179
14.624,WristRight,0.436,1.063,2.150,179
14.701,ShoulderLeft,-0.291,0.991,2.380,180
14.701,ElbowLeft,-0.505,0.975,2.413,180
14.701,WristLeft,-0.632,1.055,2.243,180
14.701,ShoulderRight,0.084,0.988,2.347,180
14.701,ElbowRight,0.314,0.976,2.352,180
14.701,WristRight,0.427,1.063,2.146,180
14.776,ShoulderLeft,-0.291,0.990,2.381,181
